type,name,time_units,begin_time,frequency,count,units
signal_4d,"Noraxon MyoMotion-Segments-Upper arm RT-Orientation","s",0.0000,200,5092,""

time,x,y,z,w
0.3300,0.6723026361,-0.2350731566,-0.2356645433,0.6612200841
0.3350,0.6724015229,-0.2348314293,-0.2354329481,0.6612879243
0.3400,0.672504642,-0.234597788,-0.2351928933,0.6613514099
0.3450,0.6726133166,-0.234371897,-0.2349448034,0.6614091621
0.3500,0.6727264703,-0.2341543336,-0.2346895356,0.6614617647
0.3550,0.6728454602,-0.2339468734,-0.2344276962,0.6615069934
0.3600,0.672970016,-0.2337507902,-0.2341595105,0.6615445936
0.3650,0.6731009505,-0.2335645483,-0.2338852697,0.6615741779
0.3700,0.6732393041,-0.2333895278,-0.2336054756,0.6615940217
0.3750,0.6733849693,-0.233228603,-0.2333223904,0.6616024214
0.3800,0.6735373647,-0.2330815473,-0.2330353467,0.6616002856
0.3850,0.6736955915,-0.2329509664,-0.2327432065,0.6615880116
0.3900,0.6738596963,-0.2328375204,-0.2324487132,0.661564354
0.3950,0.6740289275,-0.2327454837,-0.2321493782,0.6615294482
0.4000,0.6742023849,-0.2326750454,-0.2318476528,0.6614832827
0.4050,0.6743791786,-0.2326291341,-0.2315433424,0.6614258009
0.4100,0.6745588595,-0.2326107897,-0.2312361161,0.6613565031
0.4150,0.674739936,-0.2326200239,-0.2309268686,0.6612765871
0.4200,0.6749214206,-0.2326610741,-0.2306165933,0.6611852142
0.4250,0.6751031524,-0.2327331558,-0.230304779,0.6610829907
0.4300,0.675284621,-0.2328394184,-0.2299913113,0.6609693507
0.4350,0.6754647517,-0.2329788888,-0.2296788906,0.6608447728
0.4400,0.675644346,-0.2331509174,-0.2293672285,0.6607087421
0.4450,0.6758226273,-0.2333562991,-0.229056971,0.6605615173
0.4500,0.6759999744,-0.2335927389,-0.2287498414,0.6604028899
0.4550,0.676175349,-0.2338591062,-0.2284477746,0.6602336179
0.4600,0.6763494398,-0.2341547731,-0.228151251,0.6600530162
0.4650,0.6765217159,-0.2344768394,-0.2278618881,0.6598620611
0.4700,0.6766924776,-0.2348236396,-0.2275811444,0.6596604974
0.4750,0.6768598571,-0.2351926673,-0.2273103057,0.6594506562
0.4800,0.6770251242,-0.2355818629,-0.2270503277,0.6592316101
0.4850,0.6771862995,-0.2359870785,-0.2268025354,0.6590063919
0.4900,0.6773431883,-0.236407613,-0.2265660735,0.6587757282
0.4950,0.6774950352,-0.2368392874,-0.2263406812,0.6585419692
0.5000,0.6776401472,-0.2372805801,-0.2261260313,0.658307508
0.5050,0.6777771442,-0.2377279403,-0.2259212959,0.6580753279
0.5100,0.6779044781,-0.2381792912,-0.2257275297,0.6578474186
0.5150,0.678020777,-0.2386316875,-0.2255427283,0.6576269622
0.5200,0.6781241015,-0.2390849378,-0.2253688744,0.6574153679
0.5250,0.6782132618,-0.2395358582,-0.2252044387,0.6572155696
0.5300,0.6782874057,-0.2399831783,-0.2250496896,0.6570288476
0.5350,0.6783438283,-0.24042546,-0.2249031385,0.6568590618
0.5400,0.6783823449,-0.2408586588,-0.2247652825,0.6567077496
0.5450,0.6784033323,-0.2412797555,-0.2246350614,0.6565760332
0.5500,0.6784063155,-0.2416854146,-0.2245117863,0.6564659087
0.5550,0.6783908729,-0.242072533,-0.2243942402,0.6563794157
0.5600,0.6783597628,-0.2424347538,-0.2242805904,0.6563167216
0.5650,0.6783121235,-0.242768347,-0.2241699195,0.6562804584
0.5700,0.6782518483,-0.243065094,-0.2240584233,0.6562709907
0.5750,0.6781801027,-0.2433199745,-0.223946782,0.656288791
0.5800,0.6780989723,-0.2435266821,-0.2238315892,0.6563352486
0.5850,0.6780114837,-0.2436794845,-0.2237124194,0.6564095446
0.5900,0.6779195474,-0.2437723171,-0.2235870898,0.6565127248
0.5950,0.6778251277,-0.2438020533,-0.2234554482,0.656643981
0.6000,0.6777312574,-0.24376384,-0.2233171836,0.6568020772
0.6050,0.6776396172,-0.2436539273,-0.2231734638,0.6569862388
0.6100,0.6775510818,-0.2434692774,-0.2230218602,0.6571974531
0.6150,0.6774682483,-0.2432077706,-0.2228608242,0.6574342597
0.6200,0.6773934886,-0.2428665497,-0.2226876099,0.6576960765
0.6250,0.6773270639,-0.2424454945,-0.2224991327,0.6579835611
0.6300,0.6772717301,-0.2419413452,-0.2222916601,0.6582961392
0.6350,0.6772284122,-0.2413520772,-0.2220609503,0.6586347902
0.6400,0.6771982034,-0.2406780522,-0.2218046554,0.6589987582
0.6450,0.6771824508,-0.2399208486,-0.2215191821,0.6593869628
0.6500,0.6771822579,-0.2390821485,-0.2212027488,0.6597978932
0.6550,0.6771976822,-0.2381619162,-0.2208530052,0.6602318919
0.6600,0.6772297547,-0.2371621323,-0.2204702735,0.6606866435
0.6650,0.6772787255,-0.2360850702,-0.2200522338,0.6611613888
0.6700,0.6773427759,-0.2349316517,-0.2195986921,0.6616572355
0.6750,0.6774224141,-0.233701972,-0.2191062911,0.6621742175
0.6800,0.6775159361,-0.2323994843,-0.2185766677,0.6627117597
0.6850,0.6776241823,-0.2310246581,-0.2180096901,0.6632683091
0.6900,0.6777466193,-0.229580504,-0.2174076503,0.6638420187
0.6950,0.677882645,-0.2280678643,-0.2167744831,0.6644313301
0.7000,0.6780311939,-0.226491569,-0.216110355,0.6650350245
0.7050,0.6781920774,-0.2248528682,-0.2154182899,0.6656513008
0.7100,0.6783645236,-0.2231548916,-0.2147014776,0.6662782774
0.7150,0.6785478867,-0.2214008661,-0.2139607266,0.6669147092
0.7200,0.6787420601,-0.2195925276,-0.2131960867,0.6675595601
0.7250,0.6789441658,-0.2177345875,-0.2124087763,0.668213275
0.7300,0.6791533599,-0.2158297012,-0.2115983198,0.6688754779
0.7350,0.6793683527,-0.2138819115,-0.2107618485,0.6695465724
0.7400,0.6795862049,-0.2118955828,-0.2098964789,0.6702285582
0.7450,0.679804731,-0.2098736119,-0.2089979554,0.6709235794
0.7500,0.6800224847,-0.2078210043,-0.2080592512,0.6716332321
0.7550,0.6802378469,-0.2057415268,-0.2070755284,0.6723589974
0.7600,0.6804482583,-0.2036389837,-0.2060437948,0.6731027311
0.7650,0.6806514052,-0.201519565,-0.204958206,0.6738662058
0.7700,0.6808451926,-0.1993888594,-0.203816677,0.6746500342
0.7750,0.6810267433,-0.1972522447,-0.2026183572,0.6754553488
0.7800,0.6811929788,-0.1951147794,-0.2013657491,0.6762826211
0.7850,0.6813423267,-0.1929834137,-0.2000618617,0.677130185
0.7900,0.6814722911,-0.1908628359,-0.198713003,0.6779970772
0.7950,0.681580591,-0.1887604697,-0.1973268499,0.6788810627
0.8000,0.6816675567,-0.1866814668,-0.1959098567,0.6797784198
0.8050,0.6817302892,-0.1846339597,-0.1944706788,0.6806873503
0.8100,0.6817695401,-0.182624239,-0.1930166973,0.6816034302
0.8150,0.681783026,-0.1806609198,-0.1915559006,0.6825246329
0.8200,0.6817714041,-0.1787500437,-0.19009519,0.68344714
0.8250,0.6817344211,-0.1769002701,-0.1886405264,0.6843677559
0.8300,0.6816725598,-0.1751189286,-0.1871986408,0.6852828255
0.8350,0.6815878973,-0.1734118311,-0.1857748351,0.6861880104
0.8400,0.6814824089,-0.1717873556,-0.1843748192,0.6870784212
0.8450,0.6813566158,-0.1702506813,-0.1830031021,0.6879518386
0.8500,0.6812125337,-0.1688090781,-0.1816634757,0.6888042978
0.8550,0.6810532396,-0.1674660705,-0.1803581151,0.6896321849
0.8600,0.6808811431,-0.1662270874,-0.179087748,0.6904324752
0.8650,0.6807003962,-0.1650943181,-0.1778510987,0.6912017242
0.8700,0.6805127472,-0.1640695826,-0.1766483865,0.6919385237
0.8750,0.6803212847,-0.1631536498,-0.1754757459,0.6926413926
0.8800,0.6801280099,-0.1623482039,-0.1743323979,0.6933088531
0.8850,0.6799356626,-0.1616502909,-0.1732155448,0.6939402375
0.8900,0.6797451373,-0.1610588334,-0.1721240974,0.694535741
0.8950,0.6795597425,-0.1605695028,-0.1710550816,0.6950943463
0.9000,0.6793788271,-0.1601778216,-0.1700073062,0.6956184232
0.9050,0.6792054323,-0.1598783176,-0.1689776283,0.6961073663
0.9100,0.6790401661,-0.159665342,-0.1679671018,0.6965619026
0.9150,0.6788835875,-0.159531041,-0.1669766205,0.6969833067
0.9200,0.6787357373,-0.1594675602,-0.1660077119,0.6973731682
0.9250,0.6785982683,-0.1594670111,-0.1650626273,0.6977313177
0.9300,0.6784716818,-0.1595217874,-0.1641462961,0.6980579988
0.9350,0.6783553795,-0.1596261815,-0.1632621341,0.6983544493
0.9400,0.6782498529,-0.1597721774,-0.162413546,0.6986213771
0.9450,0.6781555462,-0.1599539318,-0.1616038004,0.6988590749
0.9500,0.6780726281,-0.1601638169,-0.1608340414,0.6990690051
0.9550,0.6780010078,-0.160396756,-0.1601047217,0.6992524524
0.9600,0.6779413644,-0.1606461308,-0.1594131458,0.6994110208
0.9650,0.6778923588,-0.1609061848,-0.158755232,0.6995483728
0.9700,0.6778535504,-0.1611727336,-0.1581260331,0.6996671149
0.9750,0.6778251716,-0.1614397322,-0.1575191301,0.6997699431
0.9800,0.6778071746,-0.1617015296,-0.1569270184,0.6998599576
0.9850,0.677797208,-0.1619537401,-0.1563434833,0.6999418877
0.9900,0.6777933188,-0.1621903646,-0.1557586272,0.7000212516
0.9950,0.6777942153,-0.162407876,-0.155165575,0.7001016554
1.0000,0.6777977511,-0.1625996471,-0.1545600229,0.7001876625
1.0050,0.6778007759,-0.1627658626,-0.1539362546,0.7002835224
1.0100,0.6778006293,-0.1629027496,-0.1532913406,0.7003932938
1.0150,0.6777943613,-0.1630116746,-0.1526268541,0.7005191226
1.0200,0.677778503,-0.1630935726,-0.151943424,0.700663959
1.0250,0.6777507682,-0.1631514235,-0.1512449899,0.7008284114
1.0300,0.6777072237,-0.163188978,-0.1505378828,0.7010139958
1.0350,0.6776462639,-0.1632117552,-0.1498292801,0.7012194028
1.0400,0.6775666739,-0.1632249542,-0.149128776,0.7014425314
