ch1,ch2,ch3,angle
0.188460371,3.783579701,3.349848065,134.3554507
0.760909187,9.618233525,3.73511999,134.6471331
0.418534149,19.17494762,2.930943834,134.9346793
1.431230133,32.70298916,1.826158755,135.2178308
2.685198825,31.34305489,1.813273143,135.4966589
1.713360133,17.4284637,1.261470002,135.7715076
0.241060768,4.185288334,1.10394196,136.0422323
0.56234814,12.73724864,3.194711919,136.3086036
0.421910601,21.41860663,4.368076703,136.5704508
0.24724532,31.28538873,3.75142835,136.8278626
0.658659454,47.52615016,1.665611271,137.0808185
0.248819681,44.78460169,1.007712855,137.3296979
0.366990556,15.31606565,2.43501391,137.5743625
0.30889801,20.86032532,2.596908015,137.814846
1.47094602,34.231995,2.863255797,138.0518724
3.777053667,26.40397939,2.814947583,138.2853171
3.704967519,26.89385891,1.67008241,138.5151535
1.510375345,36.44390788,1.080965064,138.7419309
1.229713981,37.96496373,3.530674848,138.9658538
3.150684196,21.20965579,4.487871141,139.1874556
3.373080437,11.77624518,3.141318458,139.4065031
2.616641582,39.74037577,1.32197215,139.6235438
1.794933128,52.24985275,0.500516316,139.8382927
0.391873283,56.41450421,2.286730922,140.0506903
1.008671341,49.66622427,3.896400849,140.2608519
2.405558465,23.88488054,4.183635058,140.4685365
2.502698911,13.20983573,3.341730282,140.6743193
1.681058903,36.63433657,0.885558809,140.8782382
0.943837433,46.79520068,1.365812077,141.0813789
0.2360486,55.81960415,2.039815273,141.2830904
1.193994789,57.300414,2.448863166,141.4832092
1.927219388,43.83129358,2.554450207,141.6820313
1.946184714,11.98711797,1.383466229,141.8799155
1.779289704,24.72351836,0.138792925,142.0768399
0.591416175,52.89331817,0.313078957,142.2730423
1.424785508,67.44158384,0.669661611,142.4686884
2.640888794,66.309916,0.654613765,142.6640777
2.279899092,44.80967679,0.951964222,142.8591095
1.337427936,12.53210722,0.309352796,143.0539987
0.933651242,32.35274087,1.035458437,143.2487535
0.349203324,56.42237998,1.128854907,143.4432247
1.239039175,56.23027084,0.783613389,143.6372432
2.521518614,33.37045934,2.922612752,143.8308905
2.273749326,11.23172639,3.452085107,144.0245746
1.699219806,12.06454741,3.342301609,144.2182111
0.393642147,21.68567345,2.533736643,144.4115778
0.756080343,21.03616366,0.73533686,144.6047036
1.493985699,6.922568099,2.692049749,144.7977222
1.699920265,6.286288728,4.467719942,144.9903906
0.476585026,7.606978648,4.181378167,145.182678
0.240181605,28.63598701,1.789900626,145.3741713
0.138185988,23.68473634,0.414687797,145.5649179
0.374082027,6.12513857,1.951091613,145.7551681
1.064611115,15.19460062,2.286857885,145.9443214
0.346805469,44.47590842,0.65738156,146.1327445
0.242342553,59.84291736,1.619627548,146.3205003
0.412876168,46.39094198,2.340287791,146.5075229
0.321283041,10.72998863,1.794062769,146.6940628
0.315332817,18.15644632,0.955064988,146.8796414
0.122147791,44.79617103,0.341487867,147.064413
0.365693211,54.4471289,0.898261009,147.2487532
0.441646045,42.8323514,1.598289983,147.4320027
0.741386208,26.59132779,2.493121519,147.6138454
0.144396945,14.47530938,2.300374877,147.7944118
0.236898945,9.163939667,2.033887295,147.9733702
1.014853627,10.39336088,2.010106931,148.1504148
1.234315297,7.226902518,2.320226487,148.3250943
0.502535605,4.093909669,2.952581794,148.4973617
1.161447017,9.098261143,1.278506273,148.6667789
3.265500876,35.77342453,2.23145716,148.8331066
3.058024991,55.99268274,4.789500816,148.9957707
1.025598788,63.40893805,6.121820424,149.1546353
1.999457536,55.96158126,5.710321921,149.3092086
3.400393521,33.73521848,4.453680522,149.4593141
4.033160867,9.658528307,2.389777591,149.604626
4.045490929,37.03175865,0.602963499,149.7449029
2.950365895,52.73380553,1.345216037,149.8808874
2.346879857,41.1321405,3.151849913,150.0135256
1.154971151,16.94235916,5.017723576,150.1405288
1.372098176,9.359009894,5.96901231,150.2617082
4.132285826,2.642824756,5.110831342,150.3776199
4.00940994,2.239416295,3.603276144,150.4876708
2.562987704,2.308753085,1.585483854,150.5923882
1.15930851,10.26639165,0.629415624,150.6919823
0.620111283,13.08399358,2.303585254,150.7864624
3.077964704,5.396056668,3.07156611,150.875969
4.277898933,6.604481839,3.170790475,150.960856
1.446385737,17.04820162,2.782296397,151.0409715
4.166891616,30.55575593,2.429872066,151.1153594
3.320570852,44.77177703,1.917080242,151.1847315
1.770414279,35.01512417,0.745276677,151.2494585
1.004105003,9.28924123,2.292014435,151.30952
1.389397017,19.5981568,1.138817825,151.364743
1.771038854,11.91452481,1.98248538,151.4155582
1.112818033,8.446255092,2.859236887,151.4617725
2.941559273,21.25000598,1.954605148,151.5033773
1.124117985,12.71963441,0.579126403,151.5404154
0.241641788,25.44233648,0.831865043,151.5733918
0.282868708,66.61755948,3.060103881,151.6024283
0.489868796,77.23466303,4.929662156,151.6277738
1.14954406,54.46423365,5.741912147,151.649852
1.023865792,19.85685171,5.145790947,151.6694706
0.220341308,10.76121955,5.142820621,151.6867199
0.151339839,11.14693813,2.919964285,151.7019326
0.787972897,53.22077967,1.667520342,151.7154232
0.64612247,101.3698435,7.743646515,151.7275085
2.439322709,126.7900928,12.63796608,151.7381858
3.630262936,100.4884392,13.2749374,151.7479025
2.76448384,42.23130971,11.80069095,151.7568437
1.423870567,7.76455907,6.852427084,151.7654187
0.811092093,24.8885776,2.462322118,151.7738979
0.447845581,73.55361039,9.437713381,151.7823613
3.082037316,128.5582531,14.84760733,151.7907761
4.843462474,162.2394696,16.90619675,151.7994169
5.26198621,167.371479,15.37125827,151.8082069
4.258697049,127.435919,10.51371616,151.8174553
1.638419495,38.32601158,3.330105111,151.826837
6.103418924,59.89877466,4.269535211,151.8364207
5.518504123,125.2453534,10.8959567,151.8463838
2.544309031,163.2832712,13.32466628,151.8566795
0.805705432,170.4108839,12.09785663,151.866805
0.51012362,151.9796128,7.792434455,151.8769727
0.809430684,93.71993314,4.106485211,151.8873593
0.471557471,25.20474753,1.163786765,151.8977248
0.619580135,74.0792285,1.083114748,151.907962
2.598927873,114.2841932,1.410652256,151.918335
2.378598786,81.18665749,0.455201048,151.9286939
0.887228508,18.8125037,0.657382939,151.9389621
0.258753637,26.35536354,0.440384924,151.9491658
1.14450658,14.12766295,2.3890144,151.9594802
1.129580758,21.14000133,5.426005556,151.9701082
1.315004714,47.21809984,6.612583235,151.9808912
0.704146555,70.39321927,6.563231826,151.9921146
2.351488948,75.57406551,5.270925962,152.0039849
2.521447181,55.65205893,3.230149815,152.0164488
2.257388674,40.62934907,1.225185858,152.0296456
4.047233563,15.62130246,1.225783712,152.0426351
3.565597142,49.4157265,3.967890502,152.0542776
1.273320409,110.3763177,5.559949402,152.0666231
3.714856977,119.3828288,5.194776747,152.0794927
5.12406329,77.08725509,3.897283046,152.0926754
4.6172491,31.89430397,2.600802352,152.1063067
4.141988386,9.306634041,2.262833336,152.1205183
3.322324517,31.77714215,2.770022685,152.1350233
1.091005214,38.24175725,1.972626749,152.1500381
3.543288408,31.25076908,1.31262894,152.165312
4.733605575,19.49991022,4.103927571,152.1806223
4.243774939,13.02457728,5.02213124,152.1962408
1.532164934,15.08353405,4.823910873,152.2127526
1.169639408,23.94127679,3.968834121,152.2302093
1.631480284,30.86366163,2.676344754,152.2485169
1.463943822,24.35985464,1.242249816,152.2676986
2.007215821,6.49694345,0.876326205,152.2878071
1.068940504,12.5367306,2.587595906,152.3089217
1.303594401,25.87425975,3.131396568,152.3311392
1.475386594,40.03271878,2.901560384,152.3546281
0.227578388,41.51821814,2.750282476,152.3793416
0.40134695,25.57404057,3.147733136,152.4050494
1.309025083,9.003870379,2.410993757,152.4315368
1.252938263,3.420748278,0.64717797,152.458745
0.389830403,7.843691047,1.063528273,152.4866108
1.097973321,5.08480387,1.968416246,152.5148741
1.849899374,3.355210946,2.317342586,152.543613
2.467942736,11.62276395,2.343105422,152.5724335
1.964864587,18.86769028,2.1412695,152.6013942
0.604884465,23.1142684,1.681623709,152.6302284
1.500331328,24.59633479,1.220741662,152.6594125
2.376139396,21.806295,0.473744036,152.6887997
2.180793527,6.984048711,0.996203463,152.7180338
1.023927354,17.90542024,1.835567252,152.7470939
0.329352713,33.50501026,1.638793357,152.7759117
1.445445383,39.0951332,1.207544664,152.8044883
2.09549226,30.68607785,0.683824643,152.832812
2.262098123,14.01653703,0.75578342,152.8607464
1.932253868,7.54623802,1.050441451,152.8881518
0.846987821,24.68174966,0.390068474,152.914533
0.228679211,36.28073549,1.070229931,152.9400567
0.630279803,35.59184343,1.593427272,152.9647207
1.652023631,20.32760041,1.527917674,152.9881137
2.437520252,6.049376143,1.328307171,153.0103067
2.007575377,5.764312776,1.01806215,153.0312543
1.387473892,10.60816276,0.322028666,153.0507901
0.831841937,15.08581135,0.410756822,153.0685446
0.281291929,14.06985902,0.817558801,153.0841969
1.873666684,6.008724338,0.687085473,153.0978692
2.367677741,0.481352107,1.02784362,153.1091619
0.83282519,4.178892795,1.500652012,153.1182293
0.380654192,8.952974581,1.742957468,153.1249503
0.460129556,13.07073713,1.21603336,153.1290918
0.568876768,11.24467342,0.347526964,153.1305787
1.652173339,3.9116354,0.298834616,153.1293137
1.607796524,7.074233306,1.098101909,153.1252653
1.13834946,20.95214428,1.503675776,153.1186512
0.354422284,27.4245862,1.377708752,153.1095783
0.775020454,21.33675679,1.678205133,153.0979905
0.828084216,9.368829496,1.605612294,153.0841364
1.098951042,5.397414982,0.794816416,153.0682474
2.060646222,11.51987374,0.357822743,153.0504555
1.921345605,10.97289251,1.221563667,153.0309906
1.481812636,9.626303767,1.471499378,153.0100506
0.563791989,6.604690125,1.388716596,152.9876535
0.530324614,8.03388821,1.162929857,152.9643194
0.288245986,6.463382196,0.910367012,152.9399872
0.259034072,2.905687627,0.521786483,152.9148447
0.686683563,4.587437776,0.222854731,152.8890649
0.261289857,2.487286534,0.075203997,152.8628999
0.940466353,2.960055059,0.403573623,152.8365183
2.18154471,10.46795988,0.882715087,152.8099432
2.727071133,16.80994801,1.471671313,152.7833467
2.060655414,18.07507576,1.973773237,152.7566968
0.619346698,11.72286387,2.181353943,152.7298591
0.720672408,3.301334239,1.330167009,152.7030936
1.072519282,11.50012383,0.394758615,152.6762836
1.739737444,21.8251577,1.484360336,152.6494252
1.400819757,20.37238414,2.041305194,152.6224994
0.472016723,11.38401481,1.796825317,152.5958625
0.588327953,2.689198607,1.664265856,152.5692077
1.616513228,2.303619914,2.002541696,152.542851
1.827948984,1.551802251,1.863816899,152.5171993
0.826612133,3.098796942,0.944872521,152.492364
0.612778849,2.180118863,0.522199406,152.468485
1.99356564,11.20826009,1.911603894,152.4454704
2.64382593,18.48026707,2.406498803,152.4233779
2.430397968,15.94871414,2.496801392,152.4022177
1.72539754,10.23439445,2.293094671,152.3819712
0.385312157,2.680699229,1.468098385,152.3627291
0.867252119,5.143784537,1.130338207,152.3435576
1.162994005,10.62173936,0.659636116,152.3246541
1.164753181,8.745906326,0.554729884,152.306054
1.014757276,6.56402164,1.699487596,152.2875502
1.532623498,2.999409499,2.304349092,152.2691706
1.896588003,0.938608689,2.499443868,152.250494
1.434327368,7.027968643,2.190355893,152.231428
0.501141433,14.62644615,1.212556073,152.2119512
0.578616201,13.70147078,0.291105066,152.1915775
1.622999723,5.295022062,1.013872756,152.1702817
2.7788682,8.813491788,1.500727111,152.1478811
2.429329119,22.64190227,1.57127621,152.1239514
1.356155213,25.21541343,1.460559014,152.098345
0.316331076,17.56040483,1.05538784,152.0703661
0.883304293,6.671834335,0.370756732,152.0399802
0.989056726,2.838147615,0.400866211,152.0068713
0.76756725,8.454566661,0.778884844,151.9711414
0.596158304,12.65079398,0.972138619,151.9325002
0.338376272,12.97677896,1.188845935,151.8905556
0.109018673,10.24724568,1.12725247,151.8451545
0.184349277,4.056970987,0.496808974,151.7957919
0.552747901,0.307556267,0.40807145,151.7426719
0.387390749,1.429619768,1.111171779,151.6856449
0.170381181,2.774211973,1.264425525,151.6242996
0.586328507,5.166187619,0.775658572,151.5584635
0.558998291,2.074628481,0.292485426,151.4877402
0.550051699,5.252517564,0.996050576,151.4117293
0.201969707,4.009704296,2.003957986,151.3303637
0.213656948,1.501014509,1.276317067,151.2438431
0.988827783,4.234633643,0.336615907,151.1518597
0.615646015,15.89648355,1.038530168,151.0543641
0.163254891,19.8321572,1.582215305,150.9510922
0.280810063,13.8720805,1.956820138,150.8420893
0.349541221,5.518321361,1.981611014,150.7272392
0.291282471,2.99587586,1.334424948,150.6064912
0.123434361,12.06532431,0.475448457,150.4798772
0.129601069,19.55613912,1.8196227,150.3472542
0.052659113,23.08475252,2.588539398,150.2089269
0.358044692,21.86317688,2.832131115,150.0648798
0.36022902,7.022648188,2.486240632,149.9152218
0.651023185,7.021192157,1.24917994,149.7603197
0.53419376,15.91448948,0.414834645,149.5999217
0.316026281,25.05989723,1.69581228,149.4341962
0.825423264,22.99729158,2.269879384,149.2631895
0.540861981,10.67872229,2.052954189,149.0872093
0.154231272,3.505216236,1.582496616,148.9059026
0.623103546,10.88608729,0.49937011,148.7198877
0.39116562,11.77172211,0.318576012,148.5289305
1.055430593,7.159613684,0.576050491,148.3331515
1.601709249,5.45772634,0.34649379,148.1321454
1.368433147,2.438688124,0.124383825,147.9265123
0.385717222,2.210738645,0.207232156,147.716011
0.771771314,8.064666434,0.135157423,147.5009102
2.006711418,13.23355057,0.120350893,147.2809319
2.18457779,4.358575654,0.225932094,147.055909
1.201557384,4.150100302,1.221541848,146.8261682
0.24569617,5.967973482,1.771224029,146.5912315
0.587682092,10.13256335,1.401369307,146.3515175
0.530480447,18.13880875,0.632255467,146.1065967
0.434455258,23.66543551,0.284733145,145.8564562
0.124808381,18.93465323,0.769274108,145.6015124
0.20703479,8.795715306,1.191884841,145.3410196
0.581024982,2.510531548,1.749293071,145.0753608
1.319216879,11.73203265,2.308196366,144.804101
1.342597528,25.02214878,2.267043505,144.5270359
0.852071687,33.46768392,0.862359236,144.2441603
0.575687345,33.95877826,1.636800893,143.9552555
0.246792913,27.74187969,3.163077338,143.6603129
1.291642741,15.62570284,3.148628741,143.3594421
1.634987573,9.051319225,1.710159137,143.0523031
1.314460463,28.85956058,0.34358819,142.7388511
1.054742468,40.47081511,1.316992254,142.4183466
1.058980803,42.18437222,2.330973528,142.0906628
0.995049126,38.7302339,2.563490518,141.7559629
0.36303563,25.88052694,1.772891022,141.4135988
0.737021925,6.988324775,0.397198379,141.0633145
1.877621602,24.59943479,1.005076377,140.7047754
2.644892472,41.15627361,1.869197704,140.3379043
2.138989522,39.95887747,1.505138757,139.9625767
0.810163054,29.22976572,0.506902707,139.5784199
0.263550558,19.92200417,0.197481513,139.1853414
0.916463764,16.7133351,0.121221513,138.7828202
1.090450926,6.409715154,0.302370712,138.3708134
1.236896491,13.19974611,0.10091796,137.9491207
1.326760493,29.57847667,0.154180661,137.5176536
0.852982808,42.77071013,0.418149346,137.0763117
0.206180482,44.63394662,0.648077576,136.6253966
0.373513842,34.63228269,0.642523937,136.1641325
0.779678226,16.5613942,0.59497089,135.6927146
0.774750639,9.830028023,0.20915571,135.2111404
0.290068359,31.7355019,0.933150727,134.7192229
0.73623226,40.999079,0.994376864,134.2178385
1.46330386,37.10508605,0.940186913,133.7069244
0.982072619,26.44119117,1.208579465,133.1870321
0.296337455,16.11325585,0.481936484,132.6584815
0.409410585,10.49109965,0.947781311,132.1214438
0.857515368,3.088766766,1.574808231,131.5763158
0.812260332,6.38394152,1.004447072,131.0240775
0.541281411,24.54255245,0.726051936,130.4644471
0.230465907,36.30026863,0.324871324,129.8984327
0.288548788,41.83146164,0.509677681,129.3260339
0.680326411,46.57224674,0.434619573,128.7481655
1.003486373,31.86366079,0.206726344,128.1653758
0.523380706,8.734679472,0.401043838,127.5782382
0.210452419,34.05855624,0.288691829,126.9873615
0.10761028,55.35172492,0.883233543,126.393481
0.529279969,53.64203126,0.680635873,125.7967337
0.84800661,37.35539364,0.302132838,125.1981504
1.063945632,16.02531404,0.848907861,124.5984247
0.648974488,5.861485017,1.324901141,123.997962
0.137683963,15.90728476,1.313968395,123.3971839
0.753333724,26.87826116,0.574561745,122.7967169
1.274363625,37.13450876,0.257296326,122.1969081
1.232457696,39.14529456,1.441588657,121.598404
0.347923695,30.14012252,3.053359713,121.0019207
0.565077386,7.501947896,3.589809576,120.4075445
0.88299442,17.3638436,2.54979058,119.8161408
1.240601393,30.20433562,0.721449388,119.2278846
1.293189267,30.24402074,2.036926925,118.6431459
0.645394861,20.21820528,2.80469527,118.0625171
0.135302968,7.660233461,2.579664603,117.486108
0.516705071,1.822388014,2.038155171,116.9143518
1.491997017,7.169216721,1.361476514,116.3479329
1.886587095,3.174210897,0.62082209,115.7868025
1.252808463,8.384507182,0.272982366,115.2305993
0.304075817,11.36186215,0.479057205,114.6793596
0.724894114,7.511647978,1.007763149,114.1328846
0.823626589,26.43699794,0.898994051,113.5908317
0.579589786,28.03344145,0.753501387,113.0531271
0.450608114,19.43405477,0.225578937,112.5195049
0.303369191,10.62588325,0.331297448,111.9893697
0.087765524,2.666966417,0.188747104,111.4626365
0.028185439,9.978934374,1.054574601,110.9383909
0.00821113,21.19611369,2.491499902,110.4161674
0.132788983,26.63816747,3.186079814,109.8959468
0.430841505,19.95032369,2.498560547,109.3773189
0.425835038,8.636660235,0.711575842,108.8593643
0.251062571,4.530254758,2.549313452,108.3414233
0.327371208,16.8636423,4.12036849,107.8224309
0.311127299,18.39731359,3.826806606,107.3016527
0.671319774,15.23708183,1.952070317,106.7784531
1.311589764,12.0475858,0.417016201,106.252342
1.610905871,5.965486903,0.925796476,105.7228951
1.411755997,7.333141316,0.905247887,105.1898339
0.54330192,15.75049186,0.409906223,104.6524573
0.448679754,20.65253723,0.211978647,104.1107564
1.239245984,23.19605161,0.375608071,103.564419
1.828074265,16.30469334,0.290261422,103.0131857
2.027056325,6.747875407,0.392203532,102.4567518
1.068540653,23.06178902,1.057042497,101.894686
0.235958708,26.91084221,1.85812336,101.3274566
0.959720161,23.04853958,2.181356587,100.7544414
1.1807297,17.78497152,1.758437178,100.1758815
0.85078509,8.063147444,0.544119332,99.5911795
0.376953118,2.53362007,1.781757528,99.00009451
0.314270914,8.121994182,2.584062458,98.40306746
1.129922069,11.96725087,2.905981167,97.80005358
1.357862248,19.34383238,2.655391942,97.19132744
0.677603086,27.00071579,1.911647107,96.57699581
0.633850231,25.86960478,0.776040784,95.95679111
1.980910429,13.68415552,0.566246427,95.33121561
1.997369386,4.099878735,1.287381725,94.70010916
1.294396479,11.11616641,1.640344828,94.06353767
0.681807812,16.56278709,2.374494791,93.42211818
0.336424321,21.27628637,3.737071073,92.77597198
0.123044254,13.52751255,4.318284471,92.12544764
0.463161452,11.91061544,3.116735671,91.47077988
0.847618151,12.42693581,1.084083103,90.81213641
0.943757379,9.99466082,1.309108325,90.14982443
1.381098767,4.276937803,3.692977123,89.4840282
1.376679717,5.2838123,4.878734837,88.81547504
0.826733111,14.43609218,3.995091562,88.14408228
0.771628507,23.38911535,2.456414876,87.47037259
0.402467063,24.17046704,1.508165234,86.79448478
0.336399447,19.50749755,1.063814563,86.11658678
0.318156443,10.80014923,0.821591784,85.43727726
1.522174915,4.644941885,0.590678136,84.75701687
2.44083119,3.526291486,2.168713304,84.0758798
2.939122607,7.478457593,3.015327071,83.3940012
1.809160687,24.17722491,3.225521274,82.71114988
0.471211734,34.11681187,2.516171435,82.02763493
1.501185218,31.96404298,1.227535371,81.34375711
1.820934021,21.6218722,0.60219594,80.65903011
1.139591195,14.39846846,2.155040757,79.97415126
0.643113423,5.970801709,2.146414775,79.28936296
0.860787575,21.00126801,0.60339792,78.60467592
0.267422532,45.5522594,1.485760644,77.92010613
0.193137335,47.74883394,1.963907344,77.23609591
0.335297525,35.45338363,1.487780393,76.55264598
0.185169184,14.76161036,0.424288685,75.86997992
0.963752812,11.54872411,1.608362788,75.18837498
1.122266856,37.90286985,2.927068055,74.50828392
0.372712801,43.58142704,2.622244834,73.8305347
0.849495973,31.92192352,1.59806923,73.15472851
0.646942163,9.630553184,0.667304768,72.48125196
0.278052051,5.55141977,0.411327427,71.81009058
1.131391091,3.990128223,1.15791045,71.1415243
1.301074166,3.103577727,0.805580515,70.47546031
1.442821619,20.45481306,0.330474411,69.81285033
1.025568175,36.29142165,0.343207832,69.15409903
0.239828559,41.60870503,1.436026614,68.49935218
0.251126913,30.15862963,3.215230472,67.84867462
0.219461967,8.642559026,4.219360248,67.2021419
0.214598404,29.32191837,4.177461354,66.55938891
1.82492507,43.12006669,2.353092257,65.9211
3.340147777,46.51647546,1.439187222,65.28768326
3.269228563,42.01181732,4.472749799,64.6589274
2.197852827,24.85911023,5.90325569,64.03490194
0.596119928,5.905234189,6.697936451,63.41609495
1.994720665,10.45224532,6.083139617,62.80256923
2.792942718,16.67163656,3.682544955,62.19422442
2.720190808,23.32216598,1.331865315,61.59152948
2.321918557,31.57938338,1.396830263,60.99422201
1.866320058,43.33237694,3.786874581,60.40318527
1.012197572,45.68397168,6.015511272,59.81842622
0.242503483,31.726154,6.772682437,59.23963735
0.417812285,10.277513,5.587218374,58.66737825
1.911787724,19.02689834,2.800282271,58.10139292
2.693579653,43.4127733,0.562843879,57.54158881
1.810605246,57.30234046,0.179974095,56.98843809
1.047972414,49.99752723,1.020489245,56.44143721
0.730551524,32.45520168,1.984361351,55.90101827
2.472199484,10.06812573,2.689899302,55.36708306
3.426429708,28.27309242,2.949380648,54.83980253
1.57532224,46.67336492,3.033509979,54.31896937
1.674961343,39.01317248,2.50743474,53.80471139
3.726728185,14.0357259,0.736095134,53.29688775
3.490795722,8.369450507,1.370657368,52.79542497
2.853725997,20.98784388,1.633117489,52.30007761
0.811721774,23.22291038,0.798888455,51.81125019
1.958710795,18.51240331,3.610414945,51.32850961
2.221466076,9.270019101,5.050917336,50.85191277
0.67952159,3.063443521,3.414144699,50.38126639
1.225041494,8.74941473,1.00660722,49.91662586
1.591713299,19.39341235,4.523935717,49.45864426
0.417830602,31.19475186,8.026117747,49.00683312
0.482409463,36.08924609,8.688200476,48.56106229
0.778160673,28.46182779,7.007541608,48.12146945
0.49612341,10.82893252,3.332084721,47.68823531
0.900310041,15.97204479,1.669725174,47.26107598
3.002170652,46.22365065,5.304677181,46.84040082
3.128022043,45.12263636,7.219160316,46.4253673
1.415192688,24.25599518,7.275880588,46.01645696
1.137786734,20.83199021,6.433079931,45.61356812
2.142458925,13.57137318,3.72675077,45.21665255
1.562524175,9.486182665,1.25374797,44.82594074
1.106172359,32.61035572,4.514815734,44.44128906
1.251246924,39.54576141,5.689148701,44.06301163
1.923154878,27.59963542,4.491998565,43.6912469
2.952130455,9.679825282,2.83823536,43.32608273
3.21919508,7.496650447,1.577161707,42.96724104
1.565643853,25.45757324,0.795596939,42.61501948
1.634737581,36.68457574,2.967550449,42.26917575
3.440338158,24.89993852,3.196697491,41.92957496
2.990491984,6.637532629,1.992329125,41.59531836
2.688187125,15.59640276,0.697573003,41.26677351
3.690010638,14.64134667,0.858108844,40.94347663
4.09926983,12.31058587,1.86835449,40.62544129
2.791690319,17.71869406,1.625441582,40.31209002
1.036207221,33.92639026,0.390307883,40.0028753
3.910694237,41.87571121,0.784127325,39.69800878
5.69165258,19.03013432,0.754760866,39.39700095
5.690785893,27.77866043,0.834286992,39.09974686
3.58966393,57.71164505,1.196758737,38.80620811
1.615979237,60.98960181,0.85817631,38.51600512
0.977666251,45.42884115,1.092732086,38.22871754
2.003155315,20.99634685,2.152024377,37.94393913
3.973542684,5.660380199,1.443628555,37.66176633
4.566187775,21.78303028,0.411188911,37.38166774
4.318643901,29.04061387,1.009071871,37.10345121
3.113610928,28.84168833,0.721358326,36.8267422
0.808117753,29.81712933,0.23828991,36.55145991
1.676057907,34.68083383,1.012584184,36.27741649
3.686140435,34.11301472,2.220325711,36.00429391
3.505790932,15.18681082,2.08647982,35.73209347
2.157558412,8.982535212,1.011531199,35.46094136
1.263386585,20.33764893,0.777065494,35.19066429
0.315802494,22.97252881,2.454807506,34.92092902
1.102579942,26.75224234,3.935647818,34.65202365
1.660818262,26.58621315,4.938407524,34.3841879
1.212819027,23.38566539,4.017382832,34.11761581
0.777818789,27.35151249,1.807988929,33.85224794
0.226906769,30.24311672,1.650302232,33.5882072
0.798495144,14.59812117,4.791991468,33.32552453
0.886951901,18.93571984,6.109306948,33.06477906
0.242578102,46.00135072,5.519289404,32.80582984
0.518767503,60.85520347,3.878676877,32.54898138
1.649505434,57.25640453,1.591006535,32.29445587
4.11866443,32.29271126,1.140198606,32.04252628
3.822614234,7.975750054,4.879347403,31.79334908
1.593224352,14.28039978,7.313979959,31.54721928
3.070964253,31.28465921,7.392078869,31.3043657
6.705542828,39.35938567,4.505951415,31.06508847
6.740374875,42.21744669,1.532860107,30.82947457
4.791797813,39.72786794,5.249297407,30.597424
2.884851344,33.37920575,6.963015258,30.36924514
1.0749923,16.17197336,6.684851647,30.14492774
5.091878438,3.883892941,4.731356591,29.92450269
9.836819779,24.30153329,1.313356781,29.70789985
10.18443266,53.80624088,2.887494617,29.49563859
6.562359514,59.40542202,5.076642505,29.28720533
1.637429967,40.62444798,5.136153916,29.08305284
4.17187967,11.62132466,4.188269824,28.88287757
8.864594486,11.51271244,2.757883817,28.68671157
10.29787939,23.72358693,0.782061169,28.49450468
6.149479784,32.31120129,2.774848413,28.30633839
1.309644104,33.9833555,4.396111385,28.12221375
3.493076821,26.17726145,3.651043176,27.94195688
3.983364264,21.39824909,1.615992474,27.76554828
4.423777393,19.41949405,0.824800005,27.59295465
3.445973973,8.50838346,2.225516883,27.42447837
1.052872523,46.09505897,1.58043507,27.26006593
1.557215686,81.88663777,0.739605715,27.09957741
2.548672478,73.832195,0.531236419,26.94310407
1.237517009,29.15213695,0.453028289,26.79093631
0.565156698,15.62618344,0.531754808,26.64240177
1.53601506,55.56091617,1.31791047,26.49764366
1.693660583,86.47616438,1.247553597,26.35631247
1.842912594,69.59692403,0.494213491,26.21843632
0.839453491,27.26463639,0.759821836,26.08395195
2.204213931,19.84867247,0.734236254,25.95229219
4.54869469,38.55900106,0.349278103,25.82305824
4.869904692,28.20228593,0.821400238,25.69599764
1.831598405,13.96818602,1.822419919,25.57089168
1.120282065,5.783372341,1.31022881,25.44736836
1.132517806,21.64499458,0.285014084,25.32493244
1.243665971,28.7921579,0.699164745,25.2033329
3.201082336,31.29374761,0.977423399,25.08193073
3.56502996,15.25821437,2.967151198,24.96023446
2.694623738,24.79846021,5.48205472,24.83827097
1.541087154,64.24772078,5.643796006,24.71572758
0.490392206,81.93603011,2.042213004,24.59192331
1.799818395,64.87273408,2.900537463,24.46676493
2.274345039,44.72040877,6.218823085,24.33968115
3.020895368,18.92707406,7.930550792,24.21063376
2.323139832,16.2726568,7.989145223,24.07927524
0.745269388,55.01578407,5.780479046,23.94518583
0.862339475,77.93243058,1.703274878,23.808544
1.171220196,81.49412765,1.913021853,23.66930634
0.837279279,73.26153228,3.649534907,23.52675062
3.646495894,54.54006202,5.27661005,23.38127997
5.309845141,19.86553593,7.072612744,23.23269293
4.97584282,21.73404153,8.594223702,23.08109686
2.74895383,53.55841291,9.114503644,22.92639171
1.286730176,70.17788177,7.221844262,22.7683949
4.262839016,62.1918363,2.657898615,22.60740615
6.003777219,42.89327958,4.062995352,22.44375678
6.281020756,22.80665131,10.65069894,22.27749186
3.882765901,4.626402445,14.36453877,22.10898303
0.807534961,10.65392578,13.30669764,21.93807862
1.201577341,19.55274471,7.657204305,21.76487024
0.526749545,25.82183099,1.754007559,21.58986024
3.061687005,37.43254043,2.243229446,21.41311866
6.526831507,33.08580873,4.797698827,21.23463231
6.900539968,9.023468347,8.416718186,21.05487594
4.717875474,29.2100171,11.23404539,20.87388493
1.188996452,37.12794407,11.02566087,20.69203468
3.818436367,17.87962833,7.325231479,20.50950324
