ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,joint_angle
0.020433693,0.021554405,0.105310376,0.158957556,0.042429738,0.132894907,0.025353251,0.001789989,0.017679312,0,0,0,0.5,0,0,4.952339426
0.085233785,0.040077573,0.0287984,0.144180052,0.023512061,0.213124171,0.020835502,0.00058825,0.044713247,0,0,0,0,0,0.5,4.8428436
0.144439405,0.042393205,0.086541788,0.088614622,0.01416669,0.224464871,0.008028872,0.000227563,0.049607041,0,0.333333333,0,0,0,0,4.736161678
0.167251317,0.032596168,0.18510978,0.021454426,0.013226345,0.171391189,0.000153704,0.000180969,0.029446073,0.25,0.333333333,0,0,0,0,4.632600586
0.143321065,0.03660891,0.254999746,0.091639668,0.024710537,0.17190599,0.008587615,0.000641483,0.030041962,0,0,0,0,0,0,4.532027153
0.084661121,0.051077134,0.322530937,0.137761796,0.023361656,0.092343879,0.018972828,0.000572323,0.00282884,0,0,0.333333333,0,0,0,4.434853569
0.020618145,0.054475851,0.240262884,0.155756366,0.015181317,0.302209237,0.024232178,0.000234115,0.097760695,0,0.333333333,0,0.5,0,0,4.340907756
0.062862459,0.032612234,0.116748735,0.134366255,0.067373372,0.248801952,0.018166502,0.004661964,0.060473521,0,0,0,0,0,0,4.249971356
0.113884479,0.010439858,0.066863558,0.067194722,0.071337755,0.450966145,0.004629548,0.005093398,0.208779959,0,0,0,0,0.5,0.5,4.161684043
0.128680363,0.038498659,0.236926561,0.014964378,0.05345687,0.258743685,0.000119027,0.002844458,0.067526143,0.25,0,0,0,0,0,4.076297743
0.117200405,0.062107956,0.298646168,0.029967363,0.032962446,0.040533839,0.000911988,0.001123837,0.001427997,0,0,0.333333333,0,0,0,3.993388067
0.098727174,0.06975957,0.279173339,0.048615524,0.006712963,0.119484622,0.002407356,2.27E-05,0.014629015,0,0.333333333,0,0,0,0,3.913029351
0.066334949,0.063410342,0.187967727,0.079884398,0.017809651,0.246572475,0.006530197,0.000320626,0.060755343,0,0,0,0,0,0,3.834997465
0.025114179,0.050645306,0.066661518,0.080331909,0.033666757,0.244784772,0.00644305,0.001142509,0.059721295,0,0,0,0,0,0,3.75931541
0.013499055,0.025915794,0.036655412,0.073246673,0.060830828,0.194764043,0.005406223,0.003690506,0.03746827,0,0,0,0.5,0,0.5,3.685850172
0.047134576,0.0138529,0.120670321,0.066751329,0.079183432,0.156643575,0.004459257,0.00628292,0.024679719,0,0,0,0,0.5,0,3.614222737
0.079428049,0.047407753,0.173731271,0.055145977,0.043897818,0.05875645,0.003203413,0.002076127,0.003704771,0,0,0,0,0,0,3.544710217
0.092100101,0.048155802,0.170900354,0.015610424,0.039148712,0.076627147,0.000136445,0.00166245,0.006298998,0.25,0,0,0,0,0,3.476983903
0.071382349,0.020824254,0.11119615,0.071664707,0.050244346,0.145921581,0.005284307,0.002556961,0.021597775,0,0,0,0,0,0,3.411191387
0.02967349,0.007383737,0.048193904,0.08672242,0.014768146,0.130252892,0.007641417,9.09E-05,0.016453858,0,0.333333333,0,0,0,0,3.347273008
0.007415132,0.021555015,0.031422045,0.048460371,0.040534817,0.191871889,0.002424645,0.001712085,0.037308243,0,0,0,0.5,0,0.5,3.285035355
0.016615078,0.038530912,0.105838995,0.009882694,0.018234077,0.110154801,3.69E-05,0.000351042,0.012135467,0.25,0,0,0,0,0,3.224532932
0.008603262,0.041031557,0.128377216,0.024280673,0.006607338,0.019816027,0.000618996,4.60E-05,0.000215113,0,0.333333333,0.333333333,0,0,0,3.1657241
0.003898905,0.028562207,0.106079555,0.02170893,0.04398579,0.085923768,0.000494379,0.002013445,0.007458477,0,0,0,0.5,0,0,3.108411859
0.011609519,0.006677947,0.041060522,0.009538612,0.050625086,0.207864844,0.000103131,0.00254317,0.043370042,0,0,0,0,0.5,0.5,3.052463496
0.012861897,0.023305853,0.03754294,0.005302955,0.045706368,0.093775644,3.34E-05,0.002074286,0.00317137,0.25,0,0.333333333,0,0,0,2.997939017
0.005513831,0.046338061,0.035553053,0.025345828,0.039297777,0.052689953,0.000675447,0.001543717,0.003237079,0,0,0.666666667,0.5,0,0,2.944515792
0.010208138,0.061761498,0.027666227,0.032768947,0.016883618,0.069193772,0.001100139,0.000300255,0.006850828,0,0,0.333333333,0,0,0,2.892177635
0.023752509,0.0630664,0.014251211,0.020259648,0.011102485,0.027591478,0.000428076,0.000139979,0.000520407,0,0,0.333333333,0,0,0,2.840852144
0.03086174,0.051381558,0.004714214,0.010194094,0.032089803,0.022395251,4.89E-05,0.001066119,0.00016647,0.25,0,0.333333333,0,0,0,2.790753932
0.013444302,0.030746879,0.011976799,0.073300958,0.047951337,0.010648692,0.005880176,0.002285415,0.000124354,0,0,0,0.5,0,0,2.741670174
0.006195722,0.009518346,0.018744672,0.03505192,0.071535338,0.029765377,0.000856316,0.005173526,0.000969048,0.25,0,0,0.5,0.5,0,2.693548374
0.022299804,0.035891024,0.043196672,0.072355909,0.05162333,0.070092099,0.005253623,0.002744993,0.005045301,0,0,0,0,0,0,2.646612462
0.06077037,0.049650668,0.074546607,0.07778046,0.006030709,0.042573987,0.006258632,2.21E-05,0.002010343,0,0.333333333,0.333333333,0,0,0,2.600183476
0.084232076,0.04859039,0.060699164,0.025680143,0.005481546,0.105108607,0.000219429,2.97E-05,0.011689054,0.25,0,0,0,0,0,2.554442556
0.058047276,0.042235486,0.015627307,0.099288244,0.01680399,0.13505372,0.010086341,0.000292329,0.018254266,0,0,0,0,0,0.5,2.509355558
0.015666559,0.033792841,0.054911759,0.127058273,0.014709425,0.09079507,0.016182218,0.000212571,0.008077653,0,0,0,0.5,0,0,2.464789688
0.059838496,0.025226669,0.088573384,0.107521956,0.017347965,0.039751651,0.011581235,0.000297912,0.001504715,0,0,0.333333333,0,0,0,2.420908307
0.105432696,0.014403357,0.073845525,0.071869519,0.026262007,0.089441215,0.005284567,0.000684545,0.00826491,0,0,0,0,0,0,2.378071063
0.125284764,0.00511092,0.020716441,0.018108262,0.036572652,0.125825863,0.000116096,0.001328736,0.015834553,0.25,0,0,0,0.5,0.5,2.336178745
0.106705782,0.020829377,0.031614807,0.074252593,0.027147806,0.07833287,0.00571401,0.000759348,0.006413596,0,0,0,0,0,0,2.295689868
0.060762768,0.028754942,0.043788561,0.10205562,0.006486745,0.014981739,0.010408307,4.30E-05,0.000256727,0,0,0.333333333,0,0,0,2.256340307
0.014392512,0.031383778,0.038189708,0.103547183,0.005600469,0.022031143,0.010717865,2.95E-05,0.000216294,0,0,0.333333333,0.5,0,0,2.218420152
0.040654795,0.038935819,0.042891431,0.095981431,0.021078085,0.016007413,0.009302963,0.000470605,0.000129632,0,0,0.666666667,0,0,0,2.18182791
0.079221496,0.041686212,0.056001994,0.05182134,0.027448986,0.070744785,0.002814193,0.000732651,0.001731181,0,0.333333333,0.333333333,0,0,0,2.146517202
0.089628515,0.01261495,0.03740784,0.009334166,0.08625768,0.088894328,6.40E-05,0.007680316,0.005682177,0.25,0,0.666666667,0,0.5,0,2.112213625
0.080388776,0.027354737,0.112230332,0.027779346,0.044868204,0.476107834,0.000778864,0.002018653,0.249577804,0,0,0,0,0,0,2.079226455
0.061333263,0.039625191,0.207898515,0.048614502,0.010074685,0.136105557,0.002356916,3.32E-05,0.014631049,0,0.333333333,0.333333333,0,0,0,2.047219798
0.031248436,0.026334543,0.069351518,0.068650596,0.047659117,0.338156315,0.004767664,0.002368995,0.114917104,0,0,0,0,0,0,2.016172132
0.007238794,0.005773506,0.030722113,0.057818429,0.043953089,0.10606244,0.003406275,0.001922336,0.012083165,0,0,0,0.5,0.5,0,1.986057578
0.022370654,0.019311738,0.046195117,0.027352204,0.033615503,0.020523594,0.000767087,0.001122022,0.000394907,0,0,0,0,0,0,1.956534967
0.03334459,0.03456661,0.014087451,0.020172347,0.022081417,0.105078067,0.000417149,0.000500991,0.011355532,0,0,0,0,0,0.5,1.927810998
0.045816576,0.040426096,0.015160803,0.024599802,0.006034925,0.034133497,0.000690284,1.27E-05,0.000390582,0,0.333333333,0.333333333,0,0,0,1.899935156
0.046127402,0.031704479,0.008328358,0.028627566,0.031798094,0.064381159,0.00092902,0.001030821,0.004335124,0,0,0,0,0,0.5,1.872640071
0.02995954,0.01004116,0.030327699,0.018682918,0.048676943,0.045633374,0.000379261,0.00239751,0.001980307,0,0,0,0,0.5,0,1.84602317
0.023158213,0.014718066,0.064489155,0.025581638,0.040314092,0.102833713,0.000710447,0.001674361,0.010747222,0,0,0,0,0,0,1.820166197
0.011939054,0.028441966,0.115485921,0.088783808,0.011848641,0.085657951,0.008115607,0.000148621,0.00775892,0,0,0,0.5,0,0,1.794871903
0.048270509,0.028545164,0.124576169,0.064102762,0.009626769,0.045667574,0.004258167,0.000111608,0.002394165,0,0,0.333333333,0,0,0,1.770352837
0.061449012,0.027088277,0.092758001,0.020725595,0.011338798,0.074283061,0.000313761,0.000133697,0.005414475,0.25,0.333333333,0,0,0,0,1.746554373
0.037250144,0.043718621,0.056868624,0.075307927,0.055549794,0.074122266,0.005798907,0.003143555,0.005378987,0,0,0,0,0,0,1.723655324
0.011243692,0.07669059,0.017900552,0.08713048,0.050284319,0.127639217,0.007681116,0.002657765,0.016412932,0,0,0,0.5,0,0.5,1.701581901
0.043142813,0.083019247,0.060123735,0.064552244,0.025707414,0.162447286,0.004248555,0.000719016,0.026647146,0,0.333333333,0,0,0,0,1.680316108
0.065792575,0.056309823,0.118880365,0.02472853,0.075937954,0.068462278,0.00065753,0.005629325,0.004931777,0,0,0,0,0,0,1.65967372
0.067012262,0.017092871,0.131045404,0.02055304,0.127521866,0.019878839,0.000477813,0.016586305,0.000309144,0,0,0.333333333,0,0.5,0,1.639661722
0.046824717,0.057991096,0.136688225,0.056547184,0.090976666,0.089921325,0.003229719,0.008172641,0.006499697,0,0,0.333333333,0,0,0,1.620246014
0.014074791,0.100751987,0.090457323,0.072731045,0.073148875,0.096880385,0.005363585,0.005404257,0.008532578,0,0,0,0.5,0,0,1.60127119
0.02035792,0.127583712,0.02693378,0.06200684,0.022611042,0.210176151,0.003850596,0.000536366,0.052219619,0,0.333333333,0,0,0,0.5,1.582570769
0.047098817,0.122772232,0.021574997,0.043773047,0.037291355,0.179649807,0.00196479,0.001449766,0.034643312,0,0,0,0,0,0.5,1.564414807
0.061871338,0.091578682,0.104325222,0.012918718,0.080077442,0.150431658,0.000201419,0.006395251,0.02120045,0,0,0,0,0,0,1.546663986
0.05993267,0.039755688,0.115556504,0.022298595,0.115416987,0.108901272,0.000577083,0.013242542,0.009942925,0,0,0.666666667,0,0,0,1.528695598
0.043455272,0.026302899,0.160173793,0.037502647,0.125533705,0.186021485,0.001416736,0.015801668,0.021973997,0,0,0.333333333,0,0.5,0,1.510685827
0.023090912,0.080255652,0.077006185,0.042852464,0.075405224,0.519913232,0.00183063,0.005730469,0.291051737,0,0,0,0,0,0.5,1.492331106
0.00505609,0.104326387,0.199325839,0.041471956,0.021488183,0.452698705,0.001725569,0.00047502,0.1942466,0,0,0,0.5,0,0,1.473649161
0.016563094,0.107993278,0.373262797,0.028771316,0.00904347,0.285224602,0.000854314,7.08E-05,0.085449459,0,0.333333333,0,0,0,0,1.454437518
0.027613441,0.093223094,0.431649866,0.020727537,0.051650807,0.107460459,0.000393724,0.002685067,0.008559808,0,0,0.333333333,0,0,0,1.434287905
0.050377466,0.053490728,0.322176629,0.072798201,0.09316054,0.332564958,0.00564793,0.008760304,0.1118477,0,0,0,0,0,0,1.413045367
0.079315268,0.011854161,0.168349531,0.041274371,0.086232597,0.293800733,0.000660077,0.007470751,0.0846265,0.25,0,0,0,0.5,0,1.390312525
0.038127319,0.030864035,0.043080961,0.168457071,0.045384807,0.311023804,0.029296458,0.002126718,0.095540652,0,0,0,0.5,0,0.5,1.366185185
0.053955665,0.037144653,0.132990488,0.172442279,0.022322175,0.364641532,0.029979127,0.000539587,0.132861489,0,0.333333333,0,0,0,0,1.340537111
0.11310231,0.017712794,0.289334821,0.056110646,0.041631208,0.27037013,0.003444111,0.00176307,0.07264629,0.25,0,0,0,0,0,1.313269936
0.104721879,0.002328128,0.38098469,0.085265765,0.014455077,0.115066791,0.007575928,0.00017234,0.01328088,0,0.333333333,0,0,0,0,1.28447999
0.039791888,0.00934207,0.402577331,0.160351604,0.035194792,0.038905402,0.025883224,0.001290293,0.001063471,0,0,0.333333333,0,0,0,1.253998591
0.037488123,0.031443905,0.343145146,0.14362595,0.042090895,0.239693904,0.020588533,0.001765286,0.057863947,0,0,0,0,0,0,1.222125342
0.098699883,0.054578465,0.17736137,0.100176425,0.049897319,0.428998774,0.010119808,0.002545445,0.182991173,0,0,0,0,0,0,1.189051178
0.132859029,0.076560923,0.051597282,0.032301337,0.022725494,0.398493015,0.001141367,0.000539482,0.157094623,0.25,0.333333333,0,0,0,0.5,1.154764337
0.124782573,0.070462456,0.176206298,0.063967494,0.042271354,0.244884502,0.00429379,0.001816419,0.055848796,0,0,0,0,0,0,1.119610948
0.075963875,0.035655547,0.257544228,0.121402944,0.087182738,0.114497885,0.014861818,0.007628185,0.004160836,0,0,0.333333333,0,0,0,1.083837795
0.018514756,0.01544184,0.269616162,0.12541813,0.089469328,0.117322717,0.015763316,0.007986534,0.020332723,0,0,0,0.5,0.5,0,1.047883775
0.045575312,0.050275591,0.264180717,0.111924311,0.048790821,0.161963034,0.012547708,0.002344411,0.027672466,0,0,0,0,0,0,1.011937419
0.091819856,0.06726515,0.154337427,0.064584074,0.019644609,0.252918461,0.00443198,0.000389399,0.063920896,0,0,0,0,0,0,0.975985498
0.10056193,0.072096864,0.047593439,0.02818519,0.005859988,0.199894191,0.000899688,1.70E-05,0.039225533,0.25,0.333333333,0,0,0,0,0.940342433
0.079097163,0.059629329,0.038122039,0.043375652,0.049801683,0.153732125,0.001945459,0.002553824,0.023868838,0,0,0,0,0,0,0.905301564
0.064505058,0.02552213,0.081820803,0.015553912,0.063384142,0.032856002,0.000164479,0.00417956,0.00080802,0.25,0,0.333333333,0,0,0,0.870941914
0.070866934,0.008450904,0.074582694,0.020167423,0.008337226,0.029916423,0.000513253,3.00E-05,0.000970545,0.25,0.333333333,0,0,0,0,0.837595439
0.065826019,0.008484661,0.076869658,0.045213061,0.007267064,0.0562527,0.002164249,4.76E-05,0.003520001,0,0.333333333,0,0,0,0,0.805427263
0.029734069,0.005277217,0.124668101,0.093526933,0.037232912,0.126065678,0.008821467,0.001441398,0.016016429,0,0,0,0,0.5,0,0.774377016
0.022036866,0.022075143,0.163922514,0.109907659,0.027244477,0.070829337,0.012107918,0.000749603,0.001640934,0,0,0.333333333,0.5,0,0,0.744801382
0.073468472,0.029930692,0.127448072,0.092619515,0.00535903,0.135205078,0.008660616,2.39E-05,0.016723085,0,0,0,0,0,0,0.716558514
0.107680511,0.036975102,0.032259608,0.040101924,0.026125946,0.260480896,0.001710654,0.000715592,0.065356477,0,0,0,0,0,0.5,0.689517528
0.113388867,0.056288048,0.088741835,0.01469969,0.047249657,0.207425919,0.000237387,0.002256449,0.042932814,0.25,0,0,0,0,0,0.663981828
0.096854562,0.080894194,0.16498745,0.050988241,0.032847862,0.085559719,0.002636143,0.001146939,0.007506402,0,0.333333333,0.333333333,0,0,0,0.639502126
0.062741671,0.062424049,0.150977995,0.083820565,0.115612168,0.087427972,0.00709505,0.013918191,0.007627668,0,0,0,0,0,0,0.616413674
0.017751443,0.033952674,0.080244367,0.094550329,0.198899123,0.22179815,0.009072066,0.039863487,0.05446136,0,0,0,0.5,0.5,0,0.594551232
0.021197912,0.112663178,0.01294829,0.055491056,0.105191854,0.08620275,0.0030282,0.011336989,0.007176893,0,0,0,0,0,0.5,0.573873647
0.043957462,0.130307228,0.037107,0.038337405,0.042423356,0.106916841,0.001537729,0.001722115,0.011618964,0,0.333333333,0,0,0,0,0.554555541
0.058943017,0.08121729,0.066214851,0.023673681,0.13830937,0.039553989,0.000578095,0.019199596,0.000541049,0,0,0.333333333,0,0,0,0.536881186
0.070621625,0.022655241,0.027793177,0.023132029,0.172160931,0.131654362,0.000574355,0.029448968,0.017895081,0,0,0,0,0.5,0.5,0.520524794
0.078906597,0.085437337,0.024206457,0.006878442,0.123854022,0.068585845,4.24E-05,0.015738478,0.004918714,0.25,0,0,0,0,0,0.505656974
0.075036615,0.114217668,0.034704462,0.022524688,0.028824265,0.013958985,0.000551515,0.000423792,0.000193414,0,0.333333333,0.333333333,0,0,0,0.492687828
0.054331624,0.081912831,0.016207301,0.06071714,0.101313412,0.062603598,0.00373432,0.010331983,0.004000176,0,0,0,0,0,0,0.481444545
0.016310836,0.021688423,0.015423464,0.091163444,0.131400343,0.066116434,0.008425364,0.017311841,0.004396182,0,0,0,0.5,0.5,0,0.472123429
0.028128574,0.037815924,0.049833106,0.079086837,0.060660893,0.083408272,0.006282801,0.004098401,0.007001423,0,0.333333333,0,0,0,0,0.464471975
0.060612116,0.035625212,0.081868287,0.049452522,0.052376737,0.036666121,0.002500679,0.002939797,0.001246308,0,0,0.333333333,0,0,0,0.458542322
0.077306913,0.012006239,0.068081059,0.016947338,0.022207762,0.082795447,0.00032247,0.00054043,0.007072778,0,0,0,0,0,0,0.454626526
0.077262998,0.007743613,0.020102983,0.017948371,0.007221375,0.098398512,0.000363028,5.90E-05,0.009708233,0,0.333333333,0,0,0,0,0.452629467
0.059121415,0.002135981,0.018087663,0.052119853,0.012882675,0.074751744,0.002775752,6.56E-05,0.005533854,0,0.333333333,0,0,0,0,0.452570544
0.029132554,0.022230953,0.053123447,0.063429856,0.083044727,0.064709552,0.004077933,0.007081785,0.004296625,0,0,0,0,0,0,0.454684267
0.006636359,0.066870148,0.068784352,0.05459093,0.056159482,0.024751552,0.003002412,0.00343272,0.000266449,0,0,0.333333333,0.5,0,0,0.459102257
0.024936842,0.063986217,0.039914078,0.043052682,0.063240064,0.099437354,0.001898461,0.004290479,0.010327101,0,0,0,0,0,0,0.466209232
0.041181269,0.020872218,0.00366741,0.019366878,0.08155794,0.032500557,0.000411757,0.006650283,0.001126242,0,0,0.333333333,0,0,0,0.475912763
0.04397193,0.015481726,0.002739637,0.006194769,0.062420208,0.011605986,4.94E-05,0.003817964,0.000161731,0.25,0,0,0,0,0,0.48853162
0.038479618,0.048073959,0.002787541,0.015469106,0.052812325,0.018909571,0.000241449,0.002927272,0.000416185,0,0,0,0,0,0.5,0.504353019
0.019821407,0.061800558,0.007351792,0.064816636,0.008043366,0.015263798,0.0043753,5.22E-05,0.000268845,0,0,0.333333333,0,0,0,0.523573993
0.017573074,0.070310722,0.006536991,0.062820568,0.029216916,0.057483133,0.004391566,0.000881844,0.003504434,0,0,0,0,0,0.5,0.546200464
0.018112498,0.087718189,0.044647691,0.061195322,0.026178972,0.120189666,0.00399178,0.000548164,0.014167217,0,0.333333333,0,0,0,0,0.572396866
0.028121773,0.070062102,0.096928463,0.104818142,0.084266887,0.070628939,0.011232042,0.007347084,0.00500755,0,0,0.333333333,0,0,0,0.602286682
0.064709528,0.018703055,0.068005209,0.032437834,0.102818059,0.187725249,0.001123355,0.010495213,0.036452043,0.25,0,0,0,0.5,0,0.636258458
0.057623667,0.041095164,0.058950736,0.057729893,0.134286518,0.319480868,0.003500686,0.01809066,0.101141525,0,0,0,0,0,0.5,0.674014637
0.016784409,0.117814866,0.212494177,0.104224237,0.132374048,0.300903991,0.010953799,0.017786683,0.090846337,0,0,0,0.5,0,0,0.715773783
0.031789142,0.161046778,0.309052863,0.071504557,0.03308603,0.088449674,0.005181653,0.001082071,0.008124747,0,0.333333333,0.333333333,0,0,0,0.761698212
0.058246184,0.154685769,0.297049921,0.042994038,0.046429178,0.10496533,0.001960622,0.002142285,0.011433454,0,0,0,0,0,0,0.81162662
0.069261399,0.104545794,0.228530095,0.013892014,0.155226854,0.196865157,0.000107417,0.024628566,0.038097534,0.25,0,0,0,0,0,0.865664123
0.05429339,0.025170029,0.089020431,0.042226735,0.185993666,0.387124289,0.001830813,0.03380776,0.149265236,0,0,0,0,0.5,0,0.923825675
0.03353865,0.090292367,0.121541096,0.040895428,0.183383343,0.481535165,0.001703813,0.034380828,0.230954164,0,0,0,0,0,0,0.986100262
0.018333505,0.148494383,0.342441817,0.014730142,0.045397079,0.43466267,0.000214653,0.001007756,0.187188767,0,0.333333333,0,0,0,0,1.052518922
0.014275691,0.123732666,0.523649894,0.003071833,0.084397657,0.309978089,1.42E-05,0.007381169,0.097192094,0.25,0,0,0,0,0,1.123361339
0.012648039,0.091341499,0.606624247,0.00982426,0.028106067,0.07632592,0.00011631,0.000853612,0.002071103,0.25,0.333333333,0.333333333,0,0,0,1.198821594
0.007565208,0.085825592,0.537257416,0.00710834,0.016636022,0.288082375,4.39E-05,0.000268814,0.083819187,0,0.333333333,0,0,0,0,1.27879449
0.016354381,0.065035294,0.360179866,0.096713406,0.055618173,0.446112333,0.009956727,0.003116049,0.195583531,0,0,0,0.5,0,0,1.363441707
0.065164493,0.037967731,0.111964802,0.078172366,0.042882955,0.658987138,0.006200655,0.001770241,0.430865549,0,0,0,0,0,0.5,1.45265867
0.079945861,0.013489426,0.251705992,0.060056666,0.081957855,0.801616274,0.002758312,0.006728828,0.635348832,0.25,0,0,0,0.5,0,1.546398846
0.024245935,0.046967883,0.63173609,0.187417268,0.107440993,0.75965793,0.03778875,0.011899356,0.57454256,0,0,0,0.5,0,0,1.644792481
0.024372656,0.075805682,0.91606816,0.075510318,0.022477156,0.370019699,0.005937579,0.000162739,0.142933014,0.25,0.333333333,0,0,0,0,1.747531925
0.030240846,0.063622781,0.934004682,0.112119827,0.023742583,0.308351119,0.012573315,0.000552768,0.102907609,0,0.333333333,0,0,0,0,1.854730963
0.067855398,0.072666328,0.657135838,0.032719253,0.043772608,0.792204142,0.001092994,0.002106024,0.625434532,0.25,0,0,0,0,0,1.966158356
0.059452509,0.081234802,0.240212937,0.055661212,0.022431771,0.923628734,0.003343068,0.000523699,0.842679552,0,0.333333333,0,0,0,0,2.081666789
0.031837253,0.068097065,0.193625773,0.037599113,0.014105423,0.878479285,0.001451465,0.000214682,0.764537926,0,0,0,0,0,0,2.201026605
0.017902154,0.056651756,0.557684315,0.035423326,0.053208428,0.617404031,0.001268714,0.002937184,0.379517919,0,0,0,0,0,0,2.323898333
0.020962143,0.017947028,0.754551556,0.125464137,0.13110649,0.197907786,0.016041856,0.018090489,0.041532633,0,0,0,0.5,0.5,0,2.450237143
0.103580794,0.034970468,0.756271835,0.199031845,0.025670124,0.160691371,0.040320421,0.000212336,0.027337323,0,0.333333333,0,0,0,0,2.579833252
0.180321904,0.029704472,0.632301036,0.081811114,0.020727697,0.342404721,0.005831129,0.0002111,0.117126462,0.25,0.333333333,0,0,0,0,2.712473434
0.148300057,0.045081357,0.44058391,0.168810532,0.024968533,0.480388126,0.02960937,0.00056372,0.225937455,0,0.333333333,0,0,0,0,2.847850764
0.05085494,0.045635234,0.151403232,0.21045186,0.00723041,0.727898298,0.044343226,1.87E-05,0.529558091,0,0.333333333,0,0,0,0.5,2.98575462
0.044258574,0.034012073,0.190208454,0.149206661,0.07231846,0.650288145,0.022933682,0.0055786,0.419102549,0,0,0,0,0,0,3.12602341
0.0911522,0.0299919,0.444816607,0.061359807,0.1378331,0.416532737,0.00378508,0.019440239,0.173882028,0,0,0,0,0.5,0,3.268301988
0.109660476,0.075203568,0.564045719,0.016426527,0.036009213,0.09427878,9.45E-05,0.000852059,0.006377732,0.25,0.333333333,0.333333333,0,0,0,3.412345811
0.099965534,0.063839944,0.518701106,0.035816711,0.047427627,0.231291357,0.001282785,0.002170347,0.054500768,0,0,0,0,0,0,3.557973665
0.072968167,0.024557709,0.376845764,0.063929379,0.123792606,0.340253465,0.004244045,0.015711023,0.11471265,0,0,0,0,0.5,0,3.704814334
0.043554461,0.046649592,0.209375946,0.060685214,0.10452405,0.353359917,0.003638421,0.011175522,0.124026489,0,0,0,0,0,0,3.852754772
0.015620091,0.075165716,0.057655374,0.125573827,0.019610968,0.272110718,0.01609971,0.000323007,0.072927299,0,0,0,0.5,0,0,4.001240335
0.073847517,0.093510337,0.059855027,0.146018822,0.057066373,0.252043839,0.022336168,0.00342794,0.062244047,0,0,0,0,0,0,4.150072218
0.109328465,0.13250808,0.198004595,0.041574987,0.10902428,0.322512909,0.000811893,0.011709583,0.103794834,0.25,0,0,0,0,0,4.299056053
0.073514671,0.213133741,0.334469542,0.101243369,0.145665123,0.199271128,0.010505733,0.023337724,0.042179341,0,0,0,0,0,0,4.447988939
0.026598108,0.199903727,0.338914516,0.085169416,0.23216414,0.183694152,0.007214208,0.056816128,0.036490223,0,0,0,0,0,0,4.596968664
0.011143228,0.072838261,0.203073804,0.054929191,0.547405541,0.337416676,0.00314947,0.302360292,0.114107683,0,0,0,0.5,0.5,0,4.745566375
0.032775339,0.281347095,0.059188984,0.05693439,0.375102105,0.245580296,0.003341155,0.144529474,0.060228052,0,0,0,0,0,0,4.893897015
0.067607743,0.363209479,0.02001901,0.060547509,0.071840041,0.098028123,0.003907034,0.002950272,0.009194513,0,0.333333333,0,0,0,0.5,5.042023891
0.075318091,0.300543248,0.065110758,0.032512071,0.16128678,0.115715424,0.001145711,0.025935764,0.013579757,0.25,0,0,0,0,0,5.189973419
0.039385607,0.21171149,0.119543911,0.096648465,0.17900958,0.093470533,0.009624674,0.031604991,0.008576096,0,0,0,0,0,0,5.33745319
0.011773875,0.109667803,0.154325089,0.087688225,0.214878486,0.051195027,0.007950161,0.044973789,0.002824018,0,0,0,0.5,0,0,5.484751385
0.03439367,0.052041326,0.160122513,0.029650086,0.342991731,0.032079727,0.000326784,0.119366494,0.00109702,0.25,0,0.333333333,0,0.5,0,5.63179606
0.023630437,0.216541058,0.115824172,0.027583695,0.326003136,0.167405604,0.000425626,0.105802649,0.028022101,0.25,0,0,0,0,0,5.77869053
0.032366366,0.358570844,0.035085619,0.022810196,0.201505756,0.296910404,0.00044932,0.039866536,0.088546015,0.25,0,0,0,0,0.5,5.925848559
0.030603553,0.424998925,0.125614034,0.011289162,0.076924319,0.209654832,0.000125406,0.002436788,0.043681827,0,0.333333333,0,0,0,0,6.073030074
0.030747249,0.352109012,0.187206111,0.013721446,0.278470567,0.054561951,0.000247384,0.078379122,0.001983542,0.25,0,0.333333333,0,0,0,6.220473254
0.016975671,0.162187175,0.164978311,0.08120345,0.448139023,0.105739087,0.007315117,0.198328324,0.011388612,0,0,0,0.5,0,0,6.368340942
0.011213738,0.118527686,0.11124381,0.020359942,0.562493079,0.109879927,0.000153318,0.319024609,0.011510729,0.25,0,0,0,0.5,0,6.516683442
0.009588495,0.343768485,0.04154723,0.020602608,0.256990801,0.198671715,0.000326312,0.068462642,0.040171499,0.25,0,0,0,0,0.5,6.66563401
0.023673536,0.385072763,0.059054223,0.02424427,0.063509345,0.211836814,0.00062541,0.004067841,0.044112073,0,0.333333333,0,0,0,0,6.8152658
0.025429484,0.311674784,0.157050882,0.017662879,0.204423398,0.183863988,0.000371523,0.041956018,0.034200329,0.25,0,0,0,0,0,6.965815059
0.011015583,0.190642312,0.210187898,0.05882158,0.250841375,0.050705407,0.003551927,0.061752147,0.001209613,0,0,0.333333333,0.5,0,0,7.117577104
0.05081139,0.051536779,0.1651144,0.149751851,0.303196941,0.209671541,0.024029719,0.092331676,0.044816809,0,0,0,0,0.5,0,7.270920871
0.073869031,0.100456265,0.043511009,0.087959589,0.232272926,0.287997139,0.007915476,0.053034505,0.083124867,0.25,0,0,0,0,0.5,7.426082769
0.02598785,0.203016572,0.076886992,0.200899955,0.154024555,0.191521768,0.041745354,0.024645324,0.036015053,0,0,0,0.5,0,0,7.583139707
0.071569514,0.215146798,0.152907119,0.05857591,0.153393946,0.112912535,0.003126588,0.025647147,0.014123309,0,0.333333333,0,0,0,0,7.742724196
