ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,load
0.477554632,0.773855217,0.615114603,0.547524889,0.159609434,0.172946312,0.089556541,0.18797314,-0.018659874,0.048274443,0.053435765,0.183345055,0.061103746,0.030294505,0.016758852,11.1
0.459838408,0.809264456,0.729431884,0.511956149,0.24430824,0.189426325,0.062660161,0.079609942,-0.07511323,0.044755683,0.05535271,0.182305328,0.055379496,0.040941458,0.009371465,11.1
0.457579477,0.80719568,0.738412233,0.463451438,0.275146589,0.202258134,0.076210017,0.186146159,-0.056285484,0.041999722,0.057763232,0.178946763,0.050410735,0.044048826,0.008344069,11.1
0.473609401,0.801968438,0.715273978,0.454803604,0.24706817,0.24847006,0.031831194,0.210745052,-0.08741479,0.038359496,0.05765262,0.172973192,0.05106936,0.041753749,0.011336666,11.1
0.511768146,0.798853247,0.779105504,0.44094691,0.306933533,0.220917856,-0.0214057,0.222339058,-0.046368148,0.057111081,0.053703343,0.177094826,0.050263365,0.040938792,0.010707022,11.1
0.513212128,0.810548704,0.752630587,0.422694848,0.27944106,0.220699727,0.076705824,0.272071347,-0.010312342,0.044813174,0.057577532,0.173019027,0.045284105,0.034899077,0.013334283,11.1
0.587688477,0.761179961,0.772213858,0.413228006,0.262925533,0.228731097,0.107324685,0.215209731,-0.056623765,0.064945244,0.039672426,0.18224373,0.051994799,0.037506855,0.010236303,11.1
0.718412017,0.630559905,0.796232754,0.30068801,0.312679413,0.185516184,0.053337981,0.133789136,-0.033121725,0.076124491,0.026025276,0.168646496,0.044143587,0.040441759,0.004777674,11.1
0.805973407,0.612500678,0.798380621,0.267846331,0.299897015,0.206000765,0.052622656,0.150094406,-0.023749758,0.076578826,0.023614521,0.166274333,0.044735012,0.039205481,0.004212048,11.1
0.845958022,0.60605417,0.747492783,0.27178748,0.245618598,0.212451938,0.133874266,0.110437053,-0.001635205,0.083706947,0.016232802,0.169944266,0.048304141,0.041587707,0.001475163,11.1
0.881610844,0.584344544,0.743242999,0.181977863,0.300503561,0.18731081,0.054939867,0.086575053,0.070089601,0.075947268,0.023181573,0.162373162,0.040274468,0.040854278,0.006144659,11.1
0.988040148,0.524222922,0.707051129,0.190594696,0.274897196,0.149265079,0.109617221,0.097665397,0.092342165,0.09508501,0.007589427,0.159118786,0.038940502,0.045225108,0.001981194,11.1
1.038553249,0.497347926,0.636459369,0.217863529,0.236854422,0.127215955,0.115621738,0.119573392,0.067732534,0.091936691,0.007459614,0.156453826,0.038212573,0.041841222,0.010784085,11.1
1.081697017,0.475819468,0.593689306,0.202934947,0.221967792,0.108765043,0.095799244,0.031351975,0.101433269,0.102666903,-0.004294319,0.170613572,0.04720901,0.03876966,0.010081063,11.1
1.111399831,0.43126709,0.585301615,0.199673113,0.214206344,0.078350815,0.093183173,-0.047700595,0.085926477,0.086836629,0.001618743,0.164807224,0.047047739,0.040365,0.007828535,11.1
1.184196441,0.389735981,0.639521061,0.241026375,0.233636607,0.042922082,0.074684113,0.024334024,0.158650162,0.111952671,0.019425656,0.172337245,0.048041711,0.047389982,0.01210099,11.1
1.179117367,0.374736782,0.53412834,0.276757358,0.157435404,0.032248711,0.16337619,0.071918361,0.208438382,0.105811872,0.017042787,0.172148481,0.045310097,0.035577918,0.014054332,11.1
1.213906653,0.353151772,0.536994788,0.314109743,0.14631627,-0.003413322,0.105685847,0.074348579,0.27857851,0.119011064,0.029994538,0.16960129,0.046067062,0.03452348,0.019480172,11.1
1.207264383,0.348782491,0.495601435,0.326804239,0.124495076,-0.026967132,0.170171088,0.111053072,0.27205334,0.114135453,0.021860732,0.171404591,0.048432553,0.033594458,0.016797354,11.1
1.158245303,0.38102678,0.452383932,0.326355946,0.09860942,0.011176007,0.150170447,0.068132979,0.227169193,0.092864651,0.029902733,0.156851962,0.041804907,0.038175957,0.017474409,11.1
1.13433925,0.40404794,0.487844179,0.34742972,0.118267431,0.042659618,0.107180293,-0.026582625,0.145798968,0.105583025,0.023282935,0.167704314,0.047027106,0.049350029,0.017493505,11.1
1.069028781,0.445312584,0.453497318,0.355459051,0.102675515,0.091183975,0.041464248,0.046470042,0.180801813,0.084400839,0.047377704,0.157995057,0.042115609,0.044934376,0.018483454,11.1
0.964654835,0.437594893,0.421066318,0.352420528,0.13154976,0.044724875,0.047575234,-0.016667675,0.154214703,0.044181317,0.063740468,0.154495663,0.036642294,0.045451577,0.018890515,11.1
0.873379872,0.504938343,0.399066712,0.423841103,0.068616328,0.074409899,0.151017319,-0.051483126,0.099401075,0.033288392,0.06432247,0.165992011,0.044525359,0.041972468,0.018296257,11.1
0.818655753,0.506830353,0.45540327,0.41870026,0.116477278,0.067519114,0.068786213,-0.011884323,0.07677837,0.029201316,0.074027618,0.158268724,0.04074168,0.040680669,0.023208223,11.1
0.8185817,0.505903884,0.533829123,0.404924428,0.156692108,0.069994167,0.080621299,-0.093456226,0.012135851,0.020233054,0.074309062,0.157111422,0.03932612,0.046721475,0.015794651,11.1
0.704207963,0.529097559,0.537263511,0.452657955,0.15329979,0.088614982,0.070160168,-0.093757247,-0.034145779,-0.006513506,0.098176189,0.151775283,0.032996757,0.04826123,0.021375991,11.1
0.663950044,0.55740216,0.540764287,0.470123368,0.137513821,0.123161092,0.071654987,-0.087951474,-0.041096575,-0.003441502,0.089316395,0.153996261,0.035152085,0.043532402,0.018176,11.1
0.647504448,0.563413985,0.506881745,0.422487192,0.13593896,0.148146063,0.05216067,-0.054487993,-0.017767321,-0.021162972,0.092689434,0.139226282,0.025725366,0.039896864,0.013703725,11.1
0.647260245,0.583634847,0.548223194,0.501054402,0.151398444,0.110547297,0.05363398,-0.045455462,-0.013390739,-0.007891058,0.098114878,0.145872735,0.027131002,0.041586085,0.020275305,11.1
0.598685504,0.627297951,0.47254844,0.430303847,0.110111971,0.224543868,0.090274449,-0.143160053,-0.102789868,-0.05152212,0.091843345,0.137629713,0.018629726,0.033176458,0.015094782,11.1
0.651231613,0.613912162,0.488533712,0.446237253,0.119799058,0.209754373,0.064896508,-0.086928355,-0.112321343,-0.046979145,0.092979181,0.136847294,0.021759233,0.037376935,0.017214787,11.1
0.61910414,0.631183323,0.461462356,0.41221338,0.141616806,0.211034341,0.101501142,-0.115878757,-0.143826157,-0.059574503,0.078561851,0.137279082,0.018044077,0.037678509,0.01082054,11.1
0.622553594,0.615287162,0.478476048,0.365795593,0.184884989,0.21451695,0.030127017,-0.146706846,-0.103657674,-0.057199617,0.083504101,0.134526424,0.010853531,0.036031298,0.013077825,11.1
0.604096675,0.606521893,0.46017424,0.410024409,0.151783767,0.186813962,0.134916229,-0.194892087,-0.13627129,-0.067689696,0.08310066,0.135390033,0.010786344,0.040857093,0.010098192,11.1
0.662165115,0.588364367,0.466826385,0.352611345,0.189268472,0.139258365,0.150141892,-0.140503411,-0.016598867,-0.057917985,0.074922707,0.142480937,0.009246621,0.027598643,0.006923872,11.1
0.68774156,0.577122721,0.465336444,0.311980369,0.191138826,0.151535609,0.191499658,-0.169780909,-0.052554014,-0.07112364,0.07399902,0.137471047,0.005166946,0.033761362,0.006279964,11.1
0.687423658,0.672568267,0.470149262,0.329309423,0.172786652,0.238865476,0.185504231,-0.062755641,-0.09738543,-0.058699436,0.060561051,0.1460669,0.011420809,0.032113669,0.009066492,11.1
0.715847677,0.635234535,0.431601805,0.278485871,0.216151254,0.180011584,0.17353432,-0.060651172,-0.061428223,-0.068743472,0.067827626,0.135080168,0.003318746,0.044629448,0.007723971,11.1
0.736186298,0.666556874,0.401762272,0.283809772,0.19700579,0.236499647,0.148967151,-0.054873456,-0.046361555,-0.069248583,0.068426993,0.137112658,-0.001848012,0.037804003,0.010780795,11.1
0.694623838,0.655759313,0.275052825,0.331364579,0.129764118,0.253607463,0.221846824,0.016165568,-0.053228659,-0.067357475,0.057463257,0.141256385,0.002685085,0.035420654,0.010453319,11.1
0.68374578,0.685060671,0.332206875,0.336801247,0.182059289,0.261397422,0.169378444,0.032719739,-0.02275678,-0.045883764,0.059960447,0.150206821,0.003061761,0.03900923,0.011457304,11.1
0.67400333,0.698712022,0.355682486,0.373611351,0.18719243,0.262861475,0.166056734,0.064106661,0.02941036,-0.034792171,0.069646536,0.153336702,0.000849746,0.040507655,0.01029151,11.1
0.67804312,0.703811752,0.415667726,0.460156227,0.183764586,0.267453089,0.133788546,0.152700103,0.019325707,-0.017924001,0.090532103,0.153316601,0.003199821,0.049939628,0.01608547,11.1
0.667091896,0.693876059,0.42891798,0.438380725,0.196642642,0.230268709,0.189450178,0.089103623,0.018052199,-0.028249212,0.086475869,0.147998593,-0.000311644,0.050269393,0.00931618,11.1
0.686453763,0.659512619,0.428136343,0.457541115,0.170800434,0.163317831,0.24004489,0.159398928,0.056125937,-0.029149853,0.091453752,0.142051192,0.005201994,0.051268778,0.008043327,11.1
0.676049166,0.65728277,0.463107314,0.416498193,0.180721267,0.197151523,0.167339546,0.138391198,0.075999117,-0.020970668,0.099082594,0.140513156,0.007181858,0.050563667,0.010320405,11.1
0.6864291,0.64690009,0.467921569,0.398507297,0.143588106,0.24788636,0.183722228,0.105568907,0.029009626,-0.027042667,0.09869881,0.143062628,0.012905823,0.047985843,0.008372479,11.1
0.67358099,0.648501262,0.530698929,0.428913096,0.171159233,0.227472766,0.225305766,0.158211664,0.024132817,-0.024545977,0.114246776,0.141265625,0.009115735,0.056797792,0.010797393,11.1
0.732678737,0.640822281,0.582543385,0.410141974,0.194829485,0.254129169,0.136834625,0.18604088,0.053500209,-0.010075767,0.118450707,0.144452825,0.010855259,0.051317203,0.01482073,11.1
0.725059163,0.654275391,0.632353864,0.38966321,0.216046342,0.299938755,0.081832722,0.185777997,-0.000370838,-0.008774804,0.120089239,0.141615568,0.013412677,0.057829461,0.012066306,11.1
0.727475059,0.664827587,0.630167845,0.42352667,0.215357175,0.282084626,0.034783918,0.221631411,0.01927465,-3.85E-05,0.119007185,0.141683981,0.015939322,0.055199953,0.014598582,11.1
0.736757627,0.609315304,0.626393275,0.409558089,0.251227605,0.229111009,0.040816661,0.198169787,0.066545747,-0.009081942,0.133533177,0.134596868,0.008513597,0.062759917,0.011864292,11.1
0.717878328,0.634584648,0.704168981,0.387725301,0.283444016,0.286770808,0.001416935,0.257301197,0.075127786,0.002097663,0.130795223,0.14346602,0.007914337,0.051200058,0.013564523,11.1
0.698438399,0.607431417,0.652330973,0.373044232,0.24757712,0.276209543,0.078089644,0.253548188,0.03674615,-0.012681763,0.125459973,0.13684233,0.010601311,0.059922791,0.004570675,11.1
0.720199408,0.614208638,0.763949975,0.430797811,0.303020745,0.202800314,0.038568213,0.221632709,0.03192571,-0.010041577,0.139466855,0.13486021,0.005960876,0.062325704,0.010419622,11.1
0.727993631,0.607602048,0.749111444,0.3986956,0.299615761,0.208796737,0.02420529,0.244243529,0.028949227,-0.01350258,0.133610057,0.133212198,0.00761294,0.056459964,0.014050586,11.1
0.730283619,0.565366518,0.744897086,0.339962233,0.312674605,0.177436415,0.055368934,0.213333307,-0.005150045,-0.029596429,0.133185389,0.126022671,0.007323561,0.062306142,0.014256754,11.1
0.707842863,0.581687937,0.734813291,0.235971823,0.337514394,0.220883762,0.039293005,0.117606884,-0.034152668,-0.036047889,0.11437052,0.12974294,0.007395201,0.057640082,0.011939587,11.1
0.709346085,0.599370987,0.741646502,0.143720831,0.35497643,0.310749362,-0.026842888,0.155755133,-0.029089583,-0.029841195,0.109715812,0.138962361,0.012913316,0.056381349,0.009418803,11.1
0.692393974,0.604081398,0.755788507,0.109060667,0.388385889,0.34493371,-0.09969004,0.135401471,-0.011553422,-0.015304406,0.106425922,0.147638895,0.012218479,0.052787885,0.011913533,11.1
0.663282599,0.601913937,0.746790182,0.100294427,0.412905658,0.337909348,-0.05938817,0.095010423,-0.068758065,-0.026408527,0.095659485,0.147333976,0.00579675,0.055144283,0.008241562,11.1
0.637193294,0.582252133,0.687219419,0.138567467,0.371646762,0.323155901,-0.071223276,0.166818567,-0.032514814,-0.014058986,0.09823457,0.143805032,0.007340527,0.054476799,0.014617406,11.1
0.611498792,0.593516417,0.645523632,0.111100329,0.335115869,0.379865446,-0.088838661,0.135565472,-0.053724416,-0.014664089,0.088035695,0.147165704,0.013327509,0.050360594,0.009641453,11.1
0.605203621,0.548279074,0.662619681,0.123380191,0.351127313,0.33515032,-0.084294264,0.114349043,-0.058245676,-0.005523538,0.087100656,0.150441408,0.016094976,0.051520604,0.009884214,11.1
0.579730163,0.525655645,0.630004479,0.146253201,0.327760509,0.328792053,-0.018171274,0.147397048,-0.060733322,-0.024328121,0.103929962,0.143052487,0.006999943,0.052210736,0.013155919,11.1
0.574478235,0.499448948,0.680247337,0.112386258,0.38158187,0.318738719,-0.05206706,0.111215348,-0.035372262,-0.000613307,0.097400773,0.160347413,0.011575041,0.050192375,0.012904097,11.1
0.645824472,0.449728104,0.699972948,0.084491495,0.329777403,0.342384634,-0.07378313,0.112294974,-0.014164217,0.030110602,0.087219967,0.159799895,0.018186062,0.044536199,0.015755781,11.1
0.711887133,0.394445398,0.698463757,0.10182956,0.303543416,0.28063058,0.005960142,0.123424767,-0.015401539,0.038569811,0.077452901,0.156305609,0.022495166,0.049158611,0.011689626,11.1
0.846698163,0.357038488,0.817358997,0.064944557,0.345011787,0.266301988,0.004940913,0.135774564,0.04157847,0.123479571,0.036960547,0.168774162,0.024021475,0.043255272,0.017511289,11.1
0.913964488,0.297303488,0.787165993,-0.04769273,0.303285294,0.32441985,0.031834977,0.080141561,0.019248478,0.131986075,0.009808407,0.167444787,0.028271687,0.038425437,0.007190597,11.1
1.036723493,0.235104188,0.777523577,-0.037667725,0.255945759,0.297824476,0.108942166,0.073792655,0.081430955,0.18369249,-0.014096663,0.17078293,0.030873339,0.041445183,0.006851456,11.1
1.115926,0.196567433,0.788706619,-0.028162515,0.244108781,0.317230745,0.070428082,0.120235511,0.120154015,0.216991779,-0.025628158,0.17882986,0.032520463,0.031120897,0.011758295,11.1
1.130269851,0.153044702,0.782818806,-0.034529873,0.271748859,0.292958362,0.070603845,0.113341948,0.131510185,0.217528211,-0.027862606,0.182839746,0.028178368,0.026886654,0.011296332,11.1
1.12257842,0.10607211,0.748239853,0.037410561,0.282672664,0.223979253,0.096538821,0.161044685,0.143549309,0.222747887,-0.025835892,0.185155504,0.022282824,0.024663328,0.018551282,11.1
1.085317439,0.074553664,0.733253433,0.046137071,0.313765644,0.154186456,0.211752601,0.203140063,0.116114753,0.209718844,-0.031826661,0.178311955,0.012447978,0.029032497,0.015835124,11.1
1.065890896,0.088316059,0.762778218,0.053725498,0.358213672,0.141933652,0.243445511,0.273457805,0.120054071,0.21462557,-0.031076792,0.180192544,0.002625746,0.025503484,0.025709908,11.1
1.062919446,0.103969155,0.749328768,0.043563391,0.40072206,0.109757063,0.305474175,0.204170331,0.130982203,0.203729544,-0.039638716,0.180091806,-0.007573303,0.023951035,0.022273282,11.1
1.061453811,0.108241116,0.722478013,0.046137592,0.427703535,0.105637191,0.297535515,0.212017244,0.110717435,0.205834412,-0.051115057,0.178642798,-0.013595452,0.02703627,0.022687026,11.1
1.010166253,0.129010638,0.672741483,0.029250507,0.456983305,0.111510728,0.280062348,0.232573753,0.112127678,0.19743376,-0.057036591,0.174837274,-0.025004561,0.025584705,0.026819894,11.1
0.965190132,0.163185395,0.642754798,0.011002135,0.464257832,0.118912951,0.277656831,0.240026819,0.147592053,0.20336762,-0.065917228,0.174559992,-0.029107772,0.02423249,0.025983132,11.1
0.930923399,0.18238755,0.582256818,-0.014098443,0.450706221,0.095766068,0.375115397,0.248356641,0.106665775,0.166111364,-0.065627837,0.157327068,-0.03801018,0.031477212,0.022227359,11.1
0.857172527,0.231936076,0.576854909,-0.009770918,0.505968518,0.057240104,0.413500209,0.267552866,0.06079311,0.13804632,-0.062257085,0.159470552,-0.042070138,0.034536202,0.024992294,11.1
0.782662838,0.271310903,0.541439126,-0.031416144,0.552119711,0.071884894,0.295932086,0.244963784,0.065231628,0.125812702,-0.061060545,0.162260803,-0.044000106,0.030435362,0.026853809,11.1
0.641133419,0.297198379,0.405910528,0.005349573,0.51321848,0.050931945,0.277128885,0.204898101,0.047170474,0.055712791,-0.02440291,0.147455041,-0.04878937,0.035918193,0.028070353,11.1
0.532520799,0.364160271,0.431848307,-0.00777,0.590852248,0.014428909,0.343641778,0.304432128,0.035275978,0.018402329,-0.006776547,0.148129092,-0.055334353,0.041319749,0.029893727,11.1
0.428275217,0.403880289,0.392138295,-0.003003733,0.614569677,-0.008955645,0.316521882,0.317330917,0.011898893,-0.029491888,0.009243447,0.140045171,-0.05902355,0.040358727,0.026646814,11.1
0.372306227,0.436487408,0.412092435,0.083141461,0.647583007,-0.051289774,0.306882397,0.330956824,0.007069132,-0.039687064,0.027467711,0.147544262,-0.058412179,0.043322693,0.029773919,11.1
0.39024134,0.448607344,0.397222302,0.069752875,0.635527543,-0.00123437,0.294886043,0.361847164,-0.013770802,-0.048317126,0.027853469,0.13836635,-0.059815349,0.04615464,0.02250593,11.1
0.451567141,0.47259436,0.330854344,0.095569891,0.614499884,-0.022213691,0.344446002,0.380345993,0.001468998,-0.054363158,0.016114232,0.131829339,-0.04912017,0.048165462,0.011408425,11.1
0.596244116,0.509478624,0.327247988,0.128383751,0.607754883,0.049396891,0.228686033,0.303834495,0.029097784,-0.008162596,0.00471492,0.142711191,-0.035980709,0.038131635,0.024537508,11.1
0.698667783,0.521706307,0.270821071,0.131592113,0.598878873,0.078486432,0.216242275,0.221206912,0.043189142,-0.002426766,0.016639512,0.139074391,-0.025850721,0.043328773,0.026176163,11.1
0.810116063,0.538834039,0.248171405,0.170053506,0.645405517,0.107489157,0.193240182,0.29119871,-0.000876831,0.003829607,0.015168273,0.128147968,0.003112745,0.049046563,0.01472291,11.1
0.872769773,0.533841323,0.224261596,0.150605772,0.679738452,0.111323362,0.212010439,0.27836846,0.074060363,0.002444841,0.022384543,0.128519182,0.009632884,0.038221274,0.016604688,11.1
0.903426829,0.539864709,0.205157355,0.187279204,0.669177168,0.165842708,0.219420897,0.209929158,0.034987985,-0.006765072,0.02677148,0.129054983,0.010044932,0.029435757,0.021916999,11.1
0.957451422,0.51867486,0.183807156,0.24162944,0.702644727,0.179293979,0.208636003,0.181565889,0.022141161,-0.004252203,0.030276355,0.128255196,0.021071371,0.033941529,0.016923611,11.1
1.005231547,0.522098839,0.195423314,0.376521535,0.719975022,0.214452829,0.142938925,0.234570114,0.048221961,0.017753898,0.045438403,0.127249494,0.030269665,0.035061433,0.016522943,11.1
1.049829748,0.482312972,0.191898054,0.418439233,0.745877314,0.196328241,0.136159106,0.190221449,0.072048763,0.011388079,0.059370902,0.120504014,0.020477097,0.032439051,0.021168618,11.1
1.090290391,0.498160563,0.191111875,0.464493006,0.73759805,0.195834063,0.161889851,0.086339814,0.068254221,0.012314868,0.061173822,0.125277032,0.023875523,0.027802348,0.020189342,11.1
1.23595422,0.523851713,0.194307675,0.50889064,0.731744679,0.228520418,0.127200552,0.131435245,0.066311434,0.022346203,0.052024857,0.112140201,0.025583226,0.020817397,0.015092073,11.1
1.328118573,0.514415234,0.194934992,0.56939683,0.716281387,0.246528526,0.105149714,0.077529329,0.094344893,0.025012342,0.061589822,0.105569035,0.018965253,0.014851452,0.016601866,11.1
1.384586524,0.577353654,0.275236688,0.597106413,0.718784615,0.335144534,0.085754948,0.047863572,0.061065903,0.029812245,0.074316253,0.103953213,0.012429045,0.016072536,0.020910782,11.1
1.403608058,0.562584049,0.252484001,0.549224513,0.697042164,0.36779324,0.125594925,-0.045587873,0.030682443,0.005158406,0.073965623,0.093784314,0.005339027,0.013129426,0.014860676,11.1
1.404263456,0.590721177,0.277234331,0.583238614,0.688778242,0.364185651,0.15310064,-0.080556887,0.065417077,0.012579181,0.080609975,0.096993357,0.004971144,0.016148007,0.011672349,11.1
1.398130096,0.575582185,0.314874191,0.644536726,0.693171022,0.356380807,0.169869621,-0.114970235,0.04388043,-0.00094695,0.10218569,0.085028588,-0.003916512,0.018766069,0.016709281,11.1
1.317209243,0.60679783,0.335930287,0.700118172,0.702424572,0.319926886,0.145866978,-0.082446129,0.050355561,-0.027382991,0.120666662,0.082561138,-0.011883782,0.017947422,0.016358472,11.1
1.318072373,0.640389789,0.368936787,0.718198407,0.683184648,0.294122944,0.1347104,-0.043508944,0.09740553,-0.014986602,0.100012975,0.088184827,-0.009529742,0.017417419,-0.000659536,11.1
1.304028161,0.626755515,0.411388264,0.678668735,0.615251216,0.304185453,0.130148626,-0.035109671,0.130053173,-0.026529953,0.117488532,0.093543803,-0.035167311,0.014112764,0.014277497,11.1
1.267697605,0.634091764,0.447650566,0.683153039,0.56902533,0.262051094,0.148596703,-0.103980779,0.076804763,-0.041630281,0.110306851,0.093342756,-0.037182717,0.015529707,0.008177107,11.1
1.308265514,0.65812396,0.499981296,0.71329363,0.550685781,0.218160037,0.108337858,-0.008332676,0.109729425,-0.032503984,0.112729685,0.088420911,-0.03219207,0.023161864,-0.000668841,11.1
1.300403057,0.664911113,0.500338409,0.658085772,0.527279786,0.172830888,0.096511588,-0.002681221,0.14987928,-0.043780064,0.115024216,0.088242267,-0.045169186,0.018067778,0.006318892,11.1
1.301792981,0.669571585,0.476667425,0.586726129,0.485999388,0.173087208,0.128994645,-0.091369427,0.107280176,-0.041044802,0.103313197,0.09875279,-0.043080826,0.026291755,0.006277932,11.1
1.30600901,0.698627077,0.446530067,0.532673348,0.459389162,0.211647331,0.102037147,-0.039445742,0.091343022,-0.042854458,0.088286562,0.098417441,-0.036509698,0.02364478,-0.000594665,11.1
1.358616789,0.682312905,0.470220796,0.517549486,0.441170251,0.211128751,0.079138362,0.023267162,0.113034991,-0.022026781,0.096120029,0.100385892,-0.034336099,0.034759323,0.00811658,11.1
1.277260172,0.675381713,0.446446651,0.477159372,0.440198429,0.170781825,0.089973516,-0.032294218,0.119478588,-0.033428223,0.098060883,0.114916948,-0.029605488,0.035037868,0.007485918,11.1
1.250492239,0.692643635,0.427648338,0.478896737,0.422510186,0.15049774,0.052448701,-0.037553646,0.11445949,-0.041646795,0.095301992,0.115720431,-0.023463272,0.031428972,0.004864655,11.1
1.232704214,0.694886716,0.380233282,0.428650332,0.451667162,0.098532023,0.028814315,-0.017885783,0.118479525,-0.037947854,0.076401342,0.123710893,-0.014715347,0.02631302,0.002511155,11.1
1.232150773,0.729835304,0.364793964,0.495116761,0.413246745,0.073689784,0.104013207,-0.001342464,0.056814931,-0.039684157,0.087024172,0.120054238,-0.008071129,0.051887944,0.003184769,11.1
1.241884781,0.783856039,0.348272207,0.480074018,0.411172933,0.043939783,0.09870668,0.000690521,0.056650624,-0.041112127,0.077947279,0.122541649,-0.007177292,0.043520579,0.01076861,11.1
1.23538031,0.815758352,0.364408246,0.391978653,0.402510287,0.056226249,0.007143008,0.00381796,0.07698988,-0.033414518,0.065949454,0.126108582,-0.007286642,0.040253971,0.010778854,11.1
1.212508978,0.804092507,0.297027798,0.308482269,0.340662323,0.026759855,0.109205888,-0.055686424,0.096361051,-0.052875405,0.063081263,0.115993643,-0.005669973,0.048041198,0.001780567,11.1
1.149910679,0.797245416,0.323541194,0.297093646,0.319431797,0.04755132,0.11409546,-0.019851403,0.034711044,-0.061793273,0.074281634,0.124182303,-0.0014537,0.052166134,0.012643117,11.1
1.090488309,0.805870513,0.340241554,0.325702054,0.315691018,0.029211933,0.11914295,-0.037515426,0.03220702,-0.06185194,0.06994022,0.128008271,0.001897049,0.049150195,0.007699143,11.1
1.098923339,0.873745151,0.341472343,0.339868162,0.26426464,0.152450147,0.120482185,-0.000239463,0.002747104,-0.053409604,0.064100357,0.132924504,0.00461901,0.04325887,0.003015009,11.1
1.039882537,0.950796582,0.349568347,0.355354841,0.247785101,0.210783556,0.149561313,0.023625055,-0.022447574,-0.039769263,0.052960902,0.145096065,0.009660375,0.042249459,0.00294384,11.1
1.111894747,0.981218252,0.359702223,0.335234557,0.224136855,0.190299668,0.146840404,0.028544442,-0.026128335,-0.049744805,0.044197959,0.126352796,0.009697297,0.038128676,-0.006974371,11.1
1.148747279,1.019370371,0.390606687,0.352468379,0.193712716,0.19123017,0.114797159,0.096165817,-0.0496073,-0.059878071,0.040441963,0.109777709,0.006651028,0.025144941,-0.007571033,11.1
1.274501359,1.012624304,0.438622598,0.333073939,0.136617262,0.197334066,0.16646523,0.020258362,-0.051249471,-0.025267539,0.03458632,0.090321611,-0.000933986,0.035266589,-0.005660976,11.1
1.345780781,1.03128403,0.457652094,0.308450739,0.134899229,0.189630474,0.198672817,0.031745267,-0.057091418,-0.002828305,0.024278925,0.066412791,-0.015916939,0.038655077,-0.011709249,11.1
1.427821155,1.04151684,0.473262112,0.303511484,0.114112654,0.218164548,0.168131522,0.113865558,-0.072229173,0.013479921,0.009457297,0.052262745,-0.018720394,0.034219144,-0.015398203,11.1
1.428767032,1.048897841,0.441112223,0.244400686,0.137022959,0.141850684,0.168179852,0.101602413,7.20E-05,0.028842966,0.015047745,0.055283027,-0.016834674,0.036638111,-0.011247563,11.1
1.398461124,1.075293637,0.475023366,0.284374738,0.096891692,0.168668213,0.212161333,0.020340794,-0.034176663,0.029893767,0.032466035,0.060085365,-0.013376757,0.049096767,-0.004689933,11.1
1.393086182,1.054084504,0.501747781,0.157338259,0.152425746,0.188503163,0.143868209,0.114931177,0.040019835,0.025854527,0.018886177,0.05706463,-0.01728979,0.029952112,-0.010109845,11.1
1.384743268,1.023725,0.537471667,0.185165366,0.131841708,0.187885157,0.182319377,0.033281719,0.003740718,0.026693299,0.026458051,0.056347577,-0.016167093,0.040373695,-0.007873099,11.1
1.392501875,1.033193958,0.586404982,0.264131397,0.134422986,0.154563227,0.211480602,-0.020698205,-0.019781588,0.030861669,0.034660517,0.059591658,-0.018038568,0.042632303,0.000386898,11.1
1.40559648,1.027609164,0.603218511,0.211851656,0.180868799,0.180922119,0.17756531,-0.076715025,-0.069465951,0.022010798,0.025432696,0.062485721,-0.019152205,0.042495661,-0.006718862,11.1
1.470978544,1.044553207,0.560324544,0.285635023,0.128813945,0.19452869,0.179790624,-0.01304878,-0.063221993,0.021511326,0.042039063,0.049222436,-0.024647187,0.044388864,-0.005681667,11.1
1.532077244,1.085232876,0.58763978,0.218968277,0.159459942,0.206947796,0.133241126,-0.018305357,-0.055716203,0.036997769,0.030435553,0.052107661,-0.021413407,0.043000088,-0.005491981,11.1
1.582505253,1.006004358,0.515280022,0.188113994,0.127074092,0.123932103,0.134511377,-0.001306682,-0.023517216,0.042753825,0.029684693,0.045506454,-0.015187925,0.044526766,0.002179382,11.1
1.637407156,0.92216826,0.538680416,0.185424321,0.130504774,0.020693545,0.162575814,-0.133286179,0.026922436,0.060818687,0.035376944,0.045414411,-0.013258072,0.054235398,0.007945369,11.1
1.66334773,0.867140416,0.563674873,0.202748673,0.099111006,0.050804338,0.155617531,-0.15689263,0.052274885,0.094799205,0.033506336,0.047250208,-0.014435284,0.059523864,0.014849587,11.1
1.629630066,0.914146313,0.612634687,0.214758065,0.079608613,0.133479584,0.221938424,-0.128597466,0.036888223,0.1008263,0.034504886,0.055349739,-0.01455888,0.059789158,0.018258595,11.1
1.536259095,0.950943672,0.594856818,0.241383252,0.107883832,0.095709181,0.180103776,-0.070792876,0.035252951,0.070999049,0.043464824,0.067410703,0.000351201,0.05374378,0.012485102,11.1
1.419104218,0.987046495,0.586531767,0.237731487,0.12918167,0.076309346,0.186399478,-0.052862097,0.028958435,0.015863102,0.053314037,0.079361103,0.011359847,0.042757513,0.009245266,11.1
1.3103445,1.011877488,0.620342418,0.224088306,0.175809324,0.090856625,0.137378952,-0.077278921,0.032431698,0.003764083,0.068422758,0.08647595,0.010275325,0.046724056,0.015195456,11.1
